Time,Extension,Load
0,0,0.04793
0.005,0,0.04426
0.01,0,0.04001
0.015,0,0.04014
0.02,2.00E-05,0.04217
0.025,7.00E-05,0.03881
0.03,0.00016,0.03719
0.035,0.0003,0.03596
0.04,0.00049,0.02817
0.045,0.00072,0.02244
0.05,0.001,0.01919
0.055,0.00131,0.01676
0.06,0.00168,0.01629
0.065,0.00213,0.00993
0.07,0.00265,0.00668
0.075,0.00328,0.00219
0.08,0.00402,-0.00143
0.085,0.00486,0.00219
0.09,0.00582,0.00257
0.095,0.00688,0.00853
0.1,0.00805,0.01979
0.105,0.00931,0.03478
0.11,0.01066,0.04371
0.115,0.01209,0.04948
0.12,0.0136,0.05892
0.125,0.01519,0.06889
0.13,0.01686,0.07519
0.135,0.01861,0.07934
0.14,0.02041,0.07272
0.145,0.02228,0.05902
0.15,0.02419,0.04816
0.155,0.02612,0.04587
0.16,0.02807,0.04241
0.165,0.03,0.039
0.17,0.03191,0.02987
0.175,0.03375,0.02073
0.18,0.03552,0.01547
0.185,0.0372,0.0166
0.19,0.03878,0.01413
0.195,0.04026,0.01455
0.2,0.04165,0.01307
0.205,0.04295,0.00917
0.21,0.0442,0.01075
0.215,0.04542,0.00923
0.22,0.04661,0.0048
0.225,0.0478,-0.00256
0.23,0.04901,-0.00788
0.235,0.05024,-0.01209
0.24,0.0515,-0.01062
0.245,0.05279,-0.00784
0.25,0.05409,-0.01414
0.255,0.05542,-0.02049
0.26,0.05675,-0.02337
0.265,0.0581,-0.02178
0.27,0.05944,-0.01924
0.275,0.06078,-0.01338
0.28,0.06211,-0.0118
0.285,0.06343,-0.0161
0.29,0.06474,-0.02343
0.295,0.06602,-0.02657
0.3,0.06727,-0.02142
0.305,0.06848,-0.01658
0.31,0.06965,-0.01374
0.315,0.07076,-0.0104
0.32,0.07183,-0.00027
0.325,0.07287,0.00941
0.33,0.07387,0.01876
0.335,0.07486,0.02768
0.34,0.07585,0.02982
0.345,0.07685,0.02525
0.35,0.07787,0.01992
0.355,0.07894,0.01093
0.36,0.08004,0.00879
0.365,0.0812,0.0147
0.37,0.0824,0.01584
0.375,0.08365,0.01166
0.38,0.08493,0.00795
0.385,0.08625,0.00412
0.39,0.0876,0.00336
0.395,0.08896,0.00428
0.4,0.09033,0.01271
0.405,0.0917,0.02141
0.41,0.09307,0.02757
0.415,0.09442,0.03476
0.42,0.09575,0.03823
0.425,0.09704,0.04397
0.43,0.09829,0.04192
0.435,0.09949,0.03533
0.44,0.10064,0.02393
0.445,0.10176,0.01741
0.45,0.10283,0.01235
0.455,0.10388,0.00491
0.46,0.10491,-0.00056
0.465,0.10594,-0.00213
0.47,0.10699,-0.00326
0.475,0.10806,-0.00605
0.48,0.10917,-0.01164
0.485,0.11032,-0.01288
0.49,0.11152,-0.00727
0.495,0.11277,-0.00448
0.5,0.11407,-0.00629
0.505,0.1154,-0.01044
0.51,0.11675,-0.0133
0.515,0.11812,-0.013
0.52,0.11949,-0.00557
0.525,0.12086,0.00248
0.53,0.12223,0.00685
0.535,0.12358,0.00814
0.54,0.12491,0.00186
0.545,0.12623,-0.00147
0.55,0.12751,-0.00279
0.555,0.12875,-0.00895
0.56,0.12995,-0.01254
0.565,0.1311,-0.0176
0.57,0.13221,-0.01777
0.575,0.13327,-0.02007
0.58,0.13428,-0.02712
0.585,0.13527,-0.02639
0.59,0.13623,-0.02374
0.595,0.13719,-0.01974
0.6,0.13815,-0.01696
0.605,0.13914,-0.01412
0.61,0.14016,-0.01076
0.615,0.14122,0.00141
0.62,0.14233,0.01656
0.625,0.14349,0.02248
0.63,0.1447,0.03108
0.635,0.14596,0.03433
0.64,0.14726,0.0389
0.645,0.14859,0.04644
0.65,0.14995,0.05106
0.655,0.15133,0.05228
0.66,0.15272,0.04871
0.665,0.15411,0.04614
0.67,0.15549,0.04319
0.675,0.15686,0.04055
0.68,0.1582,0.03504
0.685,0.1595,0.03016
0.69,0.16076,0.02548
0.695,0.16197,0.02428
0.7,0.16313,0.02537
0.705,0.16425,0.0252
0.71,0.16533,0.02537
0.715,0.16639,0.02207
0.72,0.16744,0.02125
0.725,0.16849,0.02219
0.73,0.16956,0.02605
0.735,0.17065,0.03147
0.74,0.17178,0.03702
0.745,0.17296,0.045
0.75,0.17418,0.04681
0.755,0.17543,0.04578
0.76,0.17672,0.04529
0.765,0.17804,0.04302
0.77,0.17937,0.03462
0.775,0.18071,0.02836
0.78,0.18205,0.02571
0.785,0.18339,0.02291
0.79,0.18471,0.02816
0.795,0.18603,0.0351
0.8,0.18734,0.03695
0.805,0.18862,0.03313
0.81,0.18988,0.02718
0.815,0.1911,0.02222
0.82,0.19229,0.02264
0.825,0.19343,0.0229
0.83,0.19452,0.02943
0.835,0.19557,0.02635
0.84,0.19659,0.02391
0.845,0.19757,0.03056
0.85,0.19855,0.03732
0.855,0.19952,0.03977
0.86,0.20051,0.03743
0.865,0.20152,0.04605
0.87,0.20257,0.05877
0.875,0.20367,0.06798
0.88,0.20481,0.0765
0.885,0.206,0.07828
0.89,0.20725,0.07246
0.895,0.20853,0.06508
0.9,0.20985,0.06124
0.905,0.2112,0.06001
0.91,0.21257,0.05584
0.915,0.21395,0.04742
0.92,0.21534,0.03593
0.925,0.21673,0.03073
0.93,0.2181,0.02834
0.935,0.21946,0.03346
0.94,0.22079,0.04391
0.945,0.22208,0.04574
0.95,0.22332,0.04326
0.955,0.22451,0.04147
0.96,0.22565,0.04326
0.965,0.22674,0.04699
0.97,0.2278,0.04885
0.975,0.22885,0.04826
0.98,0.22988,0.05214
0.985,0.23092,0.05778
0.99,0.23199,0.0646
0.995,0.23308,0.06417
1,0.23421,0.05662
1.005,0.23538,0.04963
1.01,0.23659,0.04208
1.015,0.23785,0.03346
1.02,0.23913,0.02124
1.025,0.24043,0.01748
1.03,0.24175,0.02049
1.035,0.24308,0.02836
1.04,0.24441,0.03198
1.045,0.24573,0.02828
1.05,0.24705,0.02589
1.055,0.24836,0.02751
1.06,0.24965,0.02903
1.065,0.25092,0.0354
1.07,0.25217,0.04301
1.075,0.25338,0.04442
1.08,0.25456,0.03765
1.085,0.25568,0.03554
1.09,0.25677,0.03076
1.095,0.25781,0.02606
1.1,0.25881,0.02524
1.105,0.25979,0.02473
1.11,0.26076,0.01966
1.115,0.26174,0.01897
1.12,0.26273,0.01836
1.125,0.26374,0.01405
1.13,0.2648,0.00717
1.135,0.2659,-0.00367
1.14,0.26704,-0.00465
1.145,0.26824,-0.00567
1.15,0.26949,-0.00821
1.155,0.27078,-0.01051
1.16,0.27211,-0.01163
1.165,0.27346,-0.00956
1.17,0.27485,-0.00986
1.175,0.27624,-0.0086
1.18,0.27764,-0.00308
1.185,0.27904,0.00918
1.19,0.28042,0.01622
1.195,0.28177,0.02154
1.2,0.28309,0.02624
1.205,0.28436,0.02769
1.21,0.28557,0.02885
1.215,0.28674,0.02948
1.22,0.28786,0.03349
1.225,0.28895,0.03766
1.23,0.29,0.03784
1.235,0.29104,0.03242
1.24,0.29208,0.02864
1.245,0.29313,0.02749
1.25,0.29421,0.02644
1.255,0.29532,0.02688
1.26,0.29647,0.02989
1.265,0.29766,0.0312
1.27,0.2989,0.03297
1.275,0.30018,0.03522
1.28,0.30148,0.03615
1.285,0.30281,0.03527
1.29,0.30414,0.03884
1.295,0.30548,0.04282
1.3,0.30682,0.04207
1.305,0.30816,0.03772
1.31,0.30949,0.03368
1.315,0.3108,0.02416
1.32,0.31209,0.02096
1.325,0.31336,0.01774
1.33,0.31459,0.01682
1.335,0.31579,0.01028
1.34,0.31694,-0.00053
1.345,0.31805,-0.00662
1.35,0.31912,-0.00621
1.355,0.32014,-0.0015
1.36,0.32114,0.00307
1.365,0.32212,0.0102
1.37,0.32309,0.01993
1.375,0.32407,0.01905
1.38,0.32508,0.015
1.385,0.32611,0.00997
1.39,0.32719,0.01185
1.395,0.32831,0.01738
1.4,0.32949,0.02268
1.405,0.33071,0.02632
1.41,0.33198,0.02778
1.415,0.33328,0.02838
1.42,0.33462,0.03051
1.425,0.33597,0.03401
1.43,0.33734,0.03635
1.435,0.33872,0.044
1.44,0.34009,0.05022
1.445,0.34147,0.05085
1.45,0.34282,0.04389
1.455,0.34416,0.03892
1.46,0.34545,0.03203
1.465,0.3467,0.02665
1.47,0.3479,0.0258
1.475,0.34905,0.02783
1.48,0.35016,0.02526
1.485,0.35124,0.01766
1.49,0.35229,0.01592
1.495,0.35333,0.01316
1.5,0.35438,0.01191
1.505,0.35545,0.01291
1.51,0.35654,0.01979
1.515,0.35768,0.02524
1.52,0.35885,0.0318
1.525,0.36007,0.03992
1.53,0.36134,0.04685
1.535,0.36263,0.05286
1.54,0.36395,0.05581
1.545,0.36529,0.05543
1.55,0.36663,0.05959
1.555,0.36797,0.05993
1.56,0.36931,0.05973
1.565,0.37063,0.05901
1.57,0.37194,0.06035
1.575,0.37324,0.06097
1.58,0.37451,0.05775
1.585,0.37575,0.05127
1.59,0.37696,0.04408
1.595,0.37813,0.03901
