Time,Extension,Load
0.0,0.0,-0.00924
0.005,0.0,-0.01433
0.01,0.0,-0.02421
0.015,0.0,-0.03095
0.02,2e-05,-0.03412
0.025,7e-05,-0.03393
0.03,0.00016,-0.03303
0.035,0.00029,-0.03515
0.04,0.00048,-0.04202
0.045,0.00071,-0.04492
0.05,0.00099,-0.03898
0.055,0.00132,-0.03239
0.06,0.00172,-0.02762
0.065,0.00221,-0.023
0.07,0.00281,-0.019
0.075,0.00352,-0.0177
0.08,0.00438,-0.01472
0.085,0.00537,-0.01114
0.09,0.00652,-0.00054
0.095,0.0078,0.00631
0.1,0.00921,0.0036
0.105,0.01073,0.00168
0.11,0.01235,-0.0006
0.115,0.01402,-0.00736
0.12,0.01573,-0.01475
0.125,0.01745,-0.01634
0.13,0.01918,-0.01487
0.135,0.0209,-0.018
0.14,0.02261,-0.01853
0.145,0.0243,-0.01612
0.15,0.026,-0.01567
0.155,0.02768,-0.01865
0.16,0.02937,-0.02162
0.165,0.03104,-0.02
0.17,0.0327,-0.01334
0.175,0.03435,-0.00546
0.18,0.03598,0.003
0.185,0.03758,0.01077
0.19,0.03915,0.01188
0.195,0.04068,0.01135
0.2,0.04217,0.00978
0.205,0.04361,0.00779
0.21,0.04499,0.0061
0.215,0.04631,0.00423
0.22,0.04756,0.00281
0.225,0.04874,-0.00013
0.23,0.04986,0.00332
0.235,0.05092,0.00871
0.24,0.05194,0.01369
0.245,0.05294,0.01847
0.25,0.05392,0.02308
0.255,0.05491,0.02433
0.26,0.05593,0.0192
0.265,0.05698,0.01086
0.27,0.05807,0.00092
0.275,0.05922,-0.00653
0.28,0.06041,-0.0155
0.285,0.06166,-0.02187
0.29,0.06294,-0.02508
0.295,0.06427,-0.02324
0.3,0.06562,-0.02279
0.305,0.067,-0.02302
0.31,0.06839,-0.01793
0.315,0.06978,-0.01043
0.32,0.07118,-0.0055
0.325,0.07256,-0.00046
0.33,0.07392,0.00504
0.335,0.07525,0.00768
0.34,0.07654,0.0094
0.345,0.07778,0.01254
0.35,0.07898,0.01929
0.355,0.08012,0.02869
0.36,0.08123,0.03603
0.365,0.08231,0.04201
0.37,0.08337,0.04164
0.375,0.08442,0.04119
0.38,0.08549,0.0425
0.385,0.08658,0.05012
0.39,0.0877,0.05739
0.395,0.08887,0.06555
0.4,0.09008,0.06664
0.405,0.09133,0.05952
0.41,0.09262,0.04904
0.415,0.09393,0.03737
0.42,0.09526,0.02566
0.425,0.09659,0.01212
0.43,0.09793,4e-05
0.435,0.09926,-0.00293
0.44,0.10058,-0.00617
0.445,0.10189,-0.01202
0.45,0.10319,-0.02248
0.455,0.10446,-0.02869
0.46,0.10571,-0.03166
0.465,0.10693,-0.03387
0.47,0.1081,-0.03211
0.475,0.10924,-0.0278
0.48,0.11034,-0.02917
0.485,0.1114,-0.02901
0.49,0.11242,-0.02532
0.495,0.11341,-0.02116
0.5,0.1144,-0.02109
0.505,0.11538,-0.02685
0.51,0.11637,-0.03552
0.515,0.11739,-0.03551
0.52,0.11844,-0.03494
0.525,0.11953,-0.03091
0.53,0.12066,-0.02414
0.535,0.12185,-0.01904
0.54,0.12309,-0.01699
0.545,0.12437,-0.01708
0.55,0.1257,-0.0199
0.555,0.12705,-0.02641
0.56,0.12843,-0.02784
0.565,0.12983,-0.0226
0.57,0.13123,-0.0184
0.575,0.13264,-0.01083
0.58,0.13403,-0.00329
0.585,0.1354,-0.00405
0.59,0.13674,-0.00949
0.595,0.13803,-0.0124
0.6,0.13927,-0.02624
0.605,0.14046,-0.03583
0.61,0.1416,-0.03509
0.615,0.14269,-0.02647
0.62,0.14375,-0.02017
0.625,0.14478,-0.01617
0.63,0.1458,-0.00767
0.635,0.14683,-0.00247
0.64,0.14788,0.00202
0.645,0.14896,0.00616
0.65,0.15009,0.00566
0.655,0.15125,-0.00018
0.66,0.15246,-0.00154
0.665,0.15372,-0.00146
0.67,0.155,-0.00568
0.675,0.15632,-0.00885
0.68,0.15765,-0.00797
0.685,0.159,-0.00564
0.69,0.16034,-0.00327
0.695,0.16168,-0.00101
0.7,0.16302,-0.00093
0.705,0.16434,0.00405
0.71,0.16565,0.00673
0.715,0.16693,0.00557
0.72,0.16819,0.00266
0.725,0.16941,0.00155
0.73,0.17059,0.0032
0.735,0.17173,-0.00131
0.74,0.17282,-0.01154
0.745,0.17387,-0.01613
0.75,0.17488,-0.01574
0.755,0.17586,-0.01369
0.76,0.17684,-0.01493
0.765,0.17781,-0.01113
0.77,0.17879,-0.00415
0.775,0.1798,0.00582
0.78,0.18085,0.0158
0.785,0.18195,0.02651
0.79,0.18309,0.03039
0.795,0.18429,0.03303
0.8,0.18553,0.02957
0.805,0.18682,0.02559
0.81,0.18814,0.03024
0.815,0.18949,0.02803
0.82,0.19085,0.0234
0.825,0.19223,0.01572
0.83,0.19362,0.01653
0.835,0.195,0.0189
0.84,0.19638,0.01357
0.845,0.19773,0.00575
0.85,0.19904,0.00098
0.855,0.20032,-0.00024
0.86,0.20154,-0.00711
0.865,0.20272,-0.01723
0.87,0.20386,-0.02578
0.875,0.20495,-0.03838
0.88,0.20602,-0.04703
0.885,0.20706,-0.04951
0.89,0.20811,-0.04669
0.895,0.20917,-0.04096
0.9,0.21025,-0.04095
0.905,0.21136,-0.04138
0.91,0.21252,-0.03944
0.915,0.21372,-0.03604
0.92,0.21497,-0.0383
0.925,0.21626,-0.03318
0.93,0.21757,-0.02383
0.935,0.2189,-0.01525
0.94,0.22024,-0.00361
0.945,0.22159,9e-05
0.95,0.22293,-0.0046
0.955,0.22426,-0.00795
0.96,0.22558,-0.00977
0.965,0.22688,-0.01664
0.97,0.22816,-0.02234
0.975,0.2294,-0.03007
0.98,0.23062,-0.03463
0.985,0.23179,-0.03267
0.99,0.23293,-0.02248
0.995,0.23402,-0.01439
1.0,0.23507,-0.00992
1.005,0.23609,-0.00249
1.01,0.23708,0.00552
1.015,0.23806,0.01039
1.02,0.23903,0.00859
1.025,0.24001,0.00334
1.03,0.241,0.00054
1.035,0.24203,0.00607
1.04,0.2431,0.01348
1.045,0.24422,0.0196
1.05,0.24538,0.02635
1.055,0.24659,0.02935
1.06,0.24785,0.02806
1.065,0.24914,0.02592
1.07,0.25047,0.02231
1.075,0.25183,0.01715
1.08,0.25321,0.0082
1.085,0.2546,-0.00381
1.09,0.256,-0.01488
1.095,0.25739,-0.02395
1.1,0.25876,-0.02267
1.105,0.26011,-0.01796
1.11,0.26142,-0.01704
1.115,0.26269,-0.02016
1.12,0.2639,-0.02592
1.125,0.26507,-0.02593
1.13,0.26618,-0.02671
1.135,0.26727,-0.03137
1.14,0.26832,-0.02969
1.145,0.26936,-0.02912
1.15,0.27041,-0.03028
1.155,0.27147,-0.02997
1.16,0.27256,-0.02533
1.165,0.27369,-0.01868
1.17,0.27485,-0.00929
1.175,0.27607,0.00394
1.18,0.27732,0.01195
1.185,0.27861,0.02142
1.19,0.27993,0.02859
1.195,0.28127,0.03099
1.2,0.28262,0.0267
1.205,0.28397,0.01937
1.21,0.28532,0.01035
1.215,0.28666,0.00465
1.22,0.28798,0.00415
1.225,0.28928,0.00825
1.23,0.29055,0.01279
1.235,0.2918,0.01732
