Time,Extension,Load
0.0,0.0,-0.01839
0.005,0.0,-0.02537
0.01,0.0,-0.03309
0.015,0.0,-0.03696
0.02,2e-05,-0.04006
0.025,7e-05,-0.04233
0.03,0.00016,-0.04456
0.035,0.00029,-0.04793
0.04,0.00047,-0.05031
0.045,0.0007,-0.04494
0.05,0.00097,-0.04109
0.055,0.00128,-0.03315
0.06,0.00165,-0.02451
0.065,0.00209,-0.01664
0.07,0.00261,-0.00808
0.075,0.00323,-0.00019
0.08,0.00395,0.0067
0.085,0.00478,0.00562
0.09,0.00571,0.00635
0.095,0.00674,0.00995
0.1,0.00788,0.01292
0.105,0.00912,0.01031
0.11,0.01047,0.00534
0.115,0.01193,0.00401
0.12,0.01349,0.00532
0.125,0.01515,0.00405
0.13,0.01689,0.00309
0.135,0.01872,0.00092
0.14,0.02061,-0.00556
0.145,0.02254,-0.00815
0.15,0.02451,-0.00797
0.155,0.02647,-0.00482
0.16,0.02842,0.00037
0.165,0.03033,0.00626
0.17,0.03217,0.01574
0.175,0.03393,0.01876
0.18,0.0356,0.02119
0.185,0.03717,0.02773
0.19,0.03865,0.02826
0.195,0.04006,0.03217
0.2,0.04141,0.04403
0.205,0.04271,0.04993
0.21,0.044,0.04936
0.215,0.04527,0.05707
0.22,0.04656,0.06479
0.225,0.04786,0.06742
0.23,0.04918,0.06257
0.235,0.05052,0.05452
0.24,0.05187,0.04773
0.245,0.05323,0.04129
0.25,0.05459,0.03499
0.255,0.05594,0.02595
0.26,0.05729,0.01741
0.265,0.05863,0.00974
0.27,0.05996,0.00242
0.275,0.06127,-0.00031
0.28,0.06256,-0.00201
0.285,0.06382,-0.00654
0.29,0.06503,-0.0063
0.295,0.0662,0.0002
0.3,0.06733,0.0062
0.305,0.06841,0.01302
0.31,0.06944,0.01538
0.315,0.07044,0.01485
0.32,0.07142,0.01603
0.325,0.07239,0.01809
0.33,0.07337,0.02569
0.335,0.07437,0.0287
0.34,0.07539,0.03158
0.345,0.07646,0.03303
0.35,0.07757,0.02791
0.355,0.07873,0.01993
0.36,0.07994,0.01704
0.365,0.0812,0.01739
0.37,0.08249,0.01915
0.375,0.08381,0.02098
0.38,0.08516,0.01893
0.385,0.08652,0.0177
0.39,0.08789,0.02478
0.395,0.08926,0.03496
0.4,0.09062,0.04753
0.405,0.09196,0.05832
0.41,0.09327,0.06288
0.415,0.09455,0.06346
0.42,0.09578,0.06409
0.425,0.09697,0.06586
0.43,0.09811,0.06458
0.435,0.09921,0.05463
0.44,0.10029,0.0432
0.445,0.10135,0.03313
0.45,0.10241,0.02045
0.455,0.10348,0.00912
0.46,0.10456,-0.00523
0.465,0.10568,-0.0132
0.47,0.10684,-0.01741
0.475,0.10805,-0.01724
0.48,0.10929,-0.01341
0.485,0.11058,-0.01501
0.49,0.11189,-0.01883
0.495,0.11322,-0.01942
0.5,0.11457,-0.01036
0.505,0.11592,0.00059
0.51,0.11726,0.01212
0.515,0.1186,0.01519
0.52,0.11993,0.01432
0.525,0.12124,0.01245
0.53,0.12254,0.01194
0.535,0.12381,0.00875
0.54,0.12505,-0.00083
0.545,0.12626,-0.00561
0.55,0.12743,-0.01312
0.555,0.12855,-0.01586
0.56,0.12963,-0.01017
0.565,0.13067,-0.00061
0.57,0.13168,0.01111
0.575,0.13266,0.02013
0.58,0.13363,0.02647
0.585,0.1346,0.02999
0.59,0.13559,0.03559
0.595,0.1366,0.04113
0.6,0.13766,0.04298
0.605,0.13875,0.04821
0.61,0.1399,0.05525
0.615,0.1411,0.06316
0.62,0.14234,0.0719
0.625,0.14363,0.07819
0.63,0.14496,0.07597
0.635,0.14631,0.06852
0.64,0.14767,0.06
0.645,0.14905,0.05987
0.65,0.15043,0.05664
0.655,0.15181,0.04939
0.66,0.15316,0.04766
0.665,0.15449,0.04101
0.67,0.15578,0.03455
0.675,0.15703,0.02663
0.68,0.15823,0.02315
0.685,0.15938,0.02636
0.69,0.1605,0.03346
0.695,0.16157,0.03842
0.7,0.16263,0.03851
0.705,0.16367,0.03615
0.71,0.16472,0.0329
0.715,0.16578,0.03343
0.72,0.16687,0.03309
0.725,0.168,0.0328
0.73,0.16918,0.03364
0.735,0.1704,0.0383
0.74,0.17166,0.04589
0.745,0.17296,0.05108
0.75,0.17429,0.04957
0.755,0.17563,0.0448
0.76,0.17698,0.03978
0.765,0.17834,0.03231
0.77,0.1797,0.03031
0.775,0.18105,0.02838
0.78,0.18239,0.02855
0.785,0.18371,0.02992
0.79,0.18501,0.03122
0.795,0.18629,0.03201
0.8,0.18753,0.02991
0.805,0.18874,0.02329
0.81,0.1899,0.01208
0.815,0.19102,0.00466
0.82,0.19209,0.00808
0.825,0.19312,0.01201
0.83,0.19412,0.01618
0.835,0.1951,0.01744
0.84,0.19607,0.01885
0.845,0.19705,0.0172
0.85,0.19805,0.01907
0.855,0.19909,0.02726
0.86,0.20016,0.03443
0.865,0.20128,0.04159
0.87,0.20244,0.04885
0.875,0.20366,0.05962
0.88,0.20491,0.06833
0.885,0.2062,0.07418
0.89,0.20752,0.07409
0.895,0.20886,0.07063
0.9,0.21021,0.06698
0.905,0.21157,0.05763
0.91,0.21294,0.04681
0.915,0.21429,0.04018
0.92,0.21563,0.03702
0.925,0.21694,0.03325
0.93,0.21821,0.02974
0.935,0.21944,0.02471
0.94,0.22063,0.01732
0.945,0.22178,0.01502
0.95,0.22288,0.01403
0.955,0.22396,0.01816
0.96,0.22502,0.01474
0.965,0.22608,0.01717
0.97,0.22714,0.02701
0.975,0.22823,0.03978
0.98,0.22934,0.05128
0.985,0.2305,0.05773
0.99,0.2317,0.05899
0.995,0.23294,0.0507
1.0,0.23423,0.03926
1.005,0.23554,0.0227
1.01,0.23688,0.00879
1.015,0.23824,0.00618
1.02,0.23959,0.00643
1.025,0.24095,0.00939
1.03,0.24229,0.01115
1.035,0.24363,0.01172
1.04,0.24494,0.00695
1.045,0.24624,0.00152
1.05,0.24751,-7e-05
1.055,0.24874,1e-05
1.06,0.24994,0.00573
1.065,0.2511,0.00859
1.07,0.25222,0.00698
1.075,0.25329,0.00546
1.08,0.25432,0.00853
1.085,0.25532,0.01855
1.09,0.25629,0.02283
1.095,0.25725,0.02249
1.1,0.25822,0.02072
1.105,0.2592,0.02039
1.11,0.2602,0.02385
1.115,0.26125,0.02999
1.12,0.26234,0.03196
1.125,0.26349,0.03196
1.13,0.26468,0.03272
1.135,0.26593,0.03501
1.14,0.26722,0.03199
1.145,0.26855,0.03324
1.15,0.2699,0.03647
1.155,0.27128,0.03343
1.16,0.27267,0.02745
1.165,0.27407,0.01718
1.17,0.27546,0.01402
1.175,0.27684,0.01106
1.18,0.27819,0.00473
1.185,0.27952,0.00058
1.19,0.2808,-0.00344
1.195,0.28203,-0.01015
1.2,0.28322,-0.02046
1.205,0.28436,-0.02564
1.21,0.28545,-0.02486
1.215,0.28652,-0.01945
1.22,0.28757,-0.01503
1.225,0.28861,-0.01411
1.23,0.28966,-0.01292
1.235,0.29073,-0.01163
1.24,0.29184,-0.0097
1.245,0.29298,-0.01046
1.25,0.29418,-0.01522
1.255,0.29541,-0.02368
1.26,0.29669,-0.03262
1.265,0.29799,-0.04188
1.27,0.29931,-0.03981
1.275,0.30065,-0.0397
1.28,0.30199,-0.0395
1.285,0.30334,-0.03549
1.29,0.30468,-0.03097
1.295,0.30601,-0.02716
1.3,0.30733,-0.02307
1.305,0.30863,-0.01169
1.31,0.30991,0.00187
1.315,0.31116,0.01226
1.32,0.31237,0.01511
1.325,0.31354,0.01519
1.33,0.31466,0.01467
1.335,0.31574,0.018
1.34,0.31677,0.02405
1.345,0.31778,0.02732
1.35,0.31876,0.02692
1.355,0.31973,0.02757
1.36,0.32071,0.03141
1.365,0.3217,0.03881
1.37,0.32273,0.04268
1.375,0.32379,0.04372
1.38,0.3249,0.04077
1.385,0.32606,0.03617
1.39,0.32727,0.02988
1.395,0.32852,0.02448
1.4,0.32981,0.02142
1.405,0.33114,0.02427
1.41,0.33249,0.03006
1.415,0.33386,0.03456
1.42,0.33524,0.03582
1.425,0.33662,0.03764
1.43,0.33799,0.03868
1.435,0.33935,0.03735
1.44,0.34068,0.04022
1.445,0.34197,0.04601
1.45,0.34322,0.05022
1.455,0.34443,0.05146
1.46,0.34558,0.05177
