Time,Extension,Load
0.0,0.0,0.03789
0.005,0.0,0.03633
0.01,0.0,0.0293
0.015,0.0,0.02741
0.02,1e-05,0.02029
0.025,3e-05,0.01507
0.03,9e-05,0.00724
0.035,0.00019,0.00081
0.04,0.00033,-0.00562
0.045,0.00051,-0.00355
0.05,0.00074,0.00252
0.055,0.001,0.00838
0.06,0.00131,0.01779
0.065,0.00167,0.02285
0.07,0.00209,0.03127
0.075,0.0026,0.04475
0.08,0.0032,0.0546
0.085,0.00392,0.05875
0.09,0.00477,0.06013
0.095,0.00577,0.05747
0.1,0.00694,0.05166
0.105,0.00828,0.0406
0.11,0.00978,0.03066
0.115,0.01145,0.01998
0.12,0.01326,0.01562
0.125,0.0152,0.02205
0.13,0.01724,0.02907
0.135,0.01934,0.03383
0.14,0.02148,0.0292
0.145,0.02362,0.01341
0.15,0.02572,0.00472
0.155,0.02775,-2e-05
0.16,0.02969,2e-05
0.165,0.03152,0.00431
0.17,0.03324,0.00763
0.175,0.03485,0.01205
0.18,0.03637,0.01581
0.185,0.03782,0.01181
0.19,0.03922,0.00718
0.195,0.04059,0.00458
0.2,0.04194,-0.00443
0.205,0.04328,-0.00863
0.21,0.04462,-0.00968
0.215,0.04597,-0.00783
0.22,0.04732,-0.00492
0.225,0.04866,-0.0003
0.23,0.05001,0.00564
0.235,0.05134,0.01171
0.24,0.05266,0.02136
0.245,0.05397,0.02939
0.25,0.05525,0.0359
0.255,0.05652,0.03787
0.26,0.05775,0.04464
0.265,0.05895,0.05092
0.27,0.06011,0.05404
0.275,0.06123,0.06222
0.28,0.06231,0.07091
0.285,0.06335,0.08067
0.29,0.06435,0.08062
0.295,0.06533,0.0721
0.3,0.0663,0.06092
0.305,0.06727,0.05272
0.31,0.06826,0.0438
0.315,0.06927,0.03473
0.32,0.07032,0.02809
0.325,0.07141,0.02371
0.33,0.07255,0.02493
0.335,0.07375,0.02311
0.34,0.07499,0.02184
0.345,0.07629,0.01735
0.35,0.07762,0.01449
0.355,0.07899,0.01895
0.36,0.08038,0.0194
0.365,0.0818,0.01876
0.37,0.08322,0.01804
0.375,0.08463,0.01186
0.38,0.08604,8e-05
0.385,0.08742,-0.00545
0.39,0.08877,-0.00721
0.395,0.09007,0.00075
0.4,0.09131,0.00824
0.405,0.0925,0.01171
0.41,0.09364,0.01105
0.415,0.09473,0.00359
0.42,0.09578,-0.00212
0.425,0.09682,-0.00563
0.43,0.09784,-0.00261
0.435,0.09887,0.00159
0.44,0.09993,0.0073
0.445,0.10101,0.01184
0.45,0.10214,0.01726
0.455,0.10331,0.02008
0.46,0.10453,0.0202
0.465,0.10579,0.02062
0.47,0.10708,0.01965
0.475,0.1084,0.02401
0.48,0.10973,0.03502
0.485,0.11108,0.03882
0.49,0.11242,0.03315
0.495,0.11375,0.02258
0.5,0.11508,0.01778
0.505,0.1164,0.01873
0.51,0.11769,0.01842
0.515,0.11897,0.01311
0.52,0.12021,0.00628
0.525,0.12142,0.0015
0.53,0.12259,0.00471
0.535,0.12371,0.01165
0.54,0.12479,0.00871
0.545,0.12583,0.00763
0.55,0.12684,0.00805
0.555,0.12783,0.01143
0.56,0.12881,0.00978
0.565,0.12979,0.00794
0.57,0.1308,0.00559
0.575,0.13183,0.00057
0.58,0.1329,0.00107
0.585,0.13401,0.00336
0.59,0.13517,0.00902
0.595,0.13637,0.0213
0.6,0.13763,0.03566
0.605,0.13892,0.04633
0.61,0.14025,0.05397
0.615,0.1416,0.06077
0.62,0.14297,0.06507
0.625,0.14434,0.0653
0.63,0.14572,0.05984
0.635,0.14709,0.05543
0.64,0.14845,0.04683
0.645,0.14977,0.04237
0.65,0.15105,0.03776
0.655,0.15229,0.02985
0.66,0.15348,0.02419
0.665,0.15461,0.01726
0.67,0.15571,0.01895
0.675,0.15676,0.02386
0.68,0.15779,0.03025
0.685,0.15882,0.03199
0.69,0.15985,0.03647
0.695,0.1609,0.04315
0.7,0.16199,0.04794
0.705,0.16312,0.04643
0.71,0.16429,0.04001
0.715,0.16552,0.03337
0.72,0.16679,0.02922
0.725,0.16811,0.03029
0.73,0.16945,0.0287
0.735,0.17082,0.02133
0.74,0.1722,0.01637
0.745,0.17358,0.01866
0.75,0.17495,0.01967
0.755,0.17631,0.01541
0.76,0.17765,0.0125
0.765,0.17897,0.01159
0.77,0.18027,0.01382
0.775,0.18153,0.01641
0.78,0.18275,0.02288
0.785,0.18394,0.02925
0.79,0.18507,0.03298
0.795,0.18616,0.04033
0.8,0.18721,0.04704
0.805,0.18822,0.04592
0.81,0.1892,0.04215
0.815,0.19016,0.04195
0.82,0.19113,0.03961
0.825,0.1921,0.03535
0.83,0.19309,0.04046
0.835,0.19412,0.04955
0.84,0.19519,0.05699
0.845,0.1963,0.05696
0.85,0.19746,0.0541
0.855,0.19867,0.05178
0.86,0.19993,0.04954
0.865,0.20122,0.04721
0.87,0.20255,0.04556
0.875,0.2039,0.05234
0.88,0.20528,0.05548
0.885,0.20667,0.05729
0.89,0.20806,0.05539
0.895,0.20945,0.05174
0.9,0.21082,0.04853
0.905,0.21217,0.05123
0.91,0.21348,0.05526
0.915,0.21474,0.05892
0.92,0.21596,0.06088
0.925,0.21712,0.06154
0.93,0.21825,0.06385
0.935,0.21933,0.06488
0.94,0.2204,0.06471
0.945,0.22146,0.0661
0.95,0.22252,0.06603
0.955,0.2236,0.05643
0.96,0.22472,0.04769
0.965,0.22588,0.03777
0.97,0.22708,0.02323
0.975,0.22833,0.01437
0.98,0.22962,0.01177
0.985,0.23094,0.00806
0.99,0.23228,0.00912
0.995,0.23364,0.01083
1.0,0.23499,0.01463
1.005,0.23634,0.01818
1.01,0.23767,0.01776
1.015,0.23898,0.01619
1.02,0.24027,0.02005
1.025,0.24153,0.02601
1.03,0.24277,0.02625
1.035,0.24397,0.0226
1.04,0.24514,0.01812
1.045,0.24627,0.01367
1.05,0.24736,0.01223
1.055,0.24841,0.0181
1.06,0.24943,0.0277
1.065,0.25042,0.03363
1.07,0.25139,0.04094
1.075,0.25235,0.04628
1.08,0.25332,0.05023
1.085,0.25431,0.05317
1.09,0.25532,0.05543
1.095,0.25637,0.05875
1.1,0.25747,0.05768
1.105,0.25862,0.04934
1.11,0.25982,0.03832
1.115,0.26106,0.02821
1.12,0.26236,0.01959
1.125,0.26369,0.01558
1.13,0.26506,0.00873
1.135,0.26644,0.00755
1.14,0.26785,0.00825
1.145,0.26926,0.01184
1.15,0.27066,0.01509
1.155,0.27206,0.01728
1.16,0.27342,0.01398
1.165,0.27476,0.00877
1.17,0.27604,0.00622
1.175,0.27727,-0.00443
1.18,0.27845,-0.01699
1.185,0.27958,-0.02913
1.19,0.28066,-0.03637
1.195,0.28171,-0.03149
1.2,0.28275,-0.02246
1.205,0.28378,-0.01492
1.21,0.28483,-0.01633
1.215,0.28591,-0.01396
1.22,0.28703,-0.01183
1.225,0.28819,-0.00757
1.23,0.2894,-0.00027
1.235,0.29065,0.009
1.24,0.29194,0.01015
1.245,0.29325,0.00471
1.25,0.29459,-4e-05
1.255,0.29593,-0.0031
1.26,0.29728,0.00123
1.265,0.29862,0.00379
1.27,0.29994,0.00386
1.275,0.30125,0.0001
1.28,0.30255,-0.00306
1.285,0.30382,-0.00786
1.29,0.30506,-0.0109
1.295,0.30628,-0.00895
1.3,0.30746,0.00332
1.305,0.3086,0.02002
1.31,0.30971,0.03269
1.315,0.31077,0.0376
1.32,0.3118,0.0404
1.325,0.3128,0.04069
1.33,0.31379,0.04023
1.335,0.31476,0.03934
1.34,0.31575,0.03714
1.345,0.31674,0.03519
1.35,0.31777,0.03938
1.355,0.31883,0.0402
1.36,0.31993,0.03771
1.365,0.32109,0.04092
1.37,0.32229,0.04351
1.375,0.32354,0.04732
1.38,0.32484,0.052
1.385,0.32618,0.05404
1.39,0.32755,0.05397
1.395,0.32895,0.04797
1.4,0.33037,0.03642
1.405,0.3318,0.0273
1.41,0.33322,0.02328
1.415,0.33463,0.02233
1.42,0.336,0.02012
1.425,0.33733,0.01744
1.43,0.3386,0.01651
1.435,0.33981,0.01602
1.44,0.34097,0.01696
1.445,0.34208,0.01783
1.45,0.34314,0.02353
1.455,0.34418,0.02994
1.46,0.3452,0.02804
1.465,0.34623,0.02871
1.47,0.34728,0.03157
1.475,0.34836,0.03228
1.48,0.34948,0.03602
1.485,0.35064,0.0446
1.49,0.35186,0.05103
1.495,0.35312,0.05569
1.5,0.35441,0.05274
1.505,0.35573,0.04669
1.51,0.35707,0.03665
1.515,0.35842,0.02712
1.52,0.35977,0.02086
1.525,0.36112,0.01562
1.53,0.36246,0.01419
1.535,0.36378,0.01717
1.54,0.36508,0.01777
1.545,0.36636,0.01442
1.55,0.36761,0.00938
1.555,0.36883,0.00467
1.56,0.37,0.00126
1.565,0.37113,0.0041
1.57,0.37221,0.00978
1.575,0.37326,0.00984
1.58,0.37427,0.00969
1.585,0.37526,0.01176
1.59,0.37623,0.01075
1.595,0.3772,0.01223
1.6,0.37819,0.01551
1.605,0.3792,0.01464
1.61,0.38024,0.00803
1.615,0.38132,0.00941
1.62,0.38244,0.01196
1.625,0.38361,0.01263
1.63,0.38483,0.01745
1.635,0.38608,0.0178
1.64,0.38738,0.01669
1.645,0.3887,0.02318
1.65,0.39005,0.02555
1.655,0.39141,0.02857
1.66,0.39279,0.03223
1.665,0.39416,0.03474
1.67,0.39554,0.03551
1.675,0.39689,0.03727
1.68,0.39821,0.03734
1.685,0.39949,0.03323
1.69,0.40072,0.03654
1.695,0.40191,0.03727
1.7,0.40304,0.03383
1.705,0.40414,0.02607
1.71,0.4052,0.01608
1.715,0.40624,0.00724
1.72,0.40728,1e-05
1.725,0.40833,0.00348
1.73,0.4094,0.01082
1.735,0.41051,0.02335
1.74,0.41166,0.03766
1.745,0.41286,0.05206
1.75,0.4141,0.06068
1.755,0.4154,0.06266
1.76,0.41672,0.0618
1.765,0.41808,0.05641
1.77,0.41944,0.04833
1.775,0.42082,0.03731
1.78,0.42218,0.03374
1.785,0.42354,0.02757
1.79,0.42489,0.02207
1.795,0.42621,0.02005
1.8,0.42751,0.01816
1.805,0.42878,0.02178
1.81,0.43001,0.02755
1.815,0.4312,0.02941
1.82,0.43235,0.02394
1.825,0.43345,0.01237
1.83,0.4345,-0.00041
1.835,0.43552,-0.01308
1.84,0.4365,-0.02422
1.845,0.43747,-0.02956
1.85,0.43842,-0.02636
