Time,Extension,Load
0.0,0.0,0.00524
0.005,0.0,0.01109
0.01,0.0,0.01601
0.015,0.0,0.01903
0.02,1e-05,0.01602
0.025,3e-05,0.0139
0.03,9e-05,0.00801
0.035,0.00019,0.0053
0.04,0.00033,0.00516
0.045,0.00051,-0.00201
0.05,0.00073,-0.00488
0.055,0.00099,-0.003
0.06,0.0013,-0.00124
0.065,0.00165,-0.00278
0.07,0.00208,-0.00507
0.075,0.00258,-0.0035
0.08,0.00319,0.00174
0.085,0.00391,0.00833
0.09,0.00477,0.012
0.095,0.00578,0.01421
0.1,0.00695,0.01557
0.105,0.00829,0.01794
0.11,0.0098,0.01283
0.115,0.01147,0.01186
0.12,0.01328,0.01409
0.125,0.0152,0.0126
0.13,0.01722,0.00501
0.135,0.01931,-0.01161
0.14,0.02142,-0.02271
0.145,0.02353,-0.03584
0.15,0.02559,-0.04257
0.155,0.02758,-0.04207
0.16,0.02947,-0.0336
0.165,0.03126,-0.02185
0.17,0.03293,-0.00421
0.175,0.03452,0.01505
0.18,0.03602,0.02421
0.185,0.03747,0.02769
0.19,0.03888,0.0264
0.195,0.04026,0.02172
0.2,0.04164,0.02078
0.205,0.04301,0.02745
0.21,0.04438,0.03342
0.215,0.04575,0.03759
0.22,0.04711,0.04289
0.225,0.04846,0.03883
0.23,0.04981,0.03529
0.235,0.05115,0.03654
0.24,0.05248,0.04117
0.245,0.05379,0.0376
0.25,0.05508,0.03089
0.255,0.05635,0.01949
0.26,0.05758,0.00377
0.265,0.05878,-0.00562
0.27,0.05994,-0.01014
0.275,0.06105,-0.00608
0.28,0.06211,-0.00179
0.285,0.06315,0.00493
0.29,0.06415,0.00765
0.295,0.06514,0.0071
0.3,0.06613,0.01135
0.305,0.06712,0.01466
0.31,0.06814,0.02034
0.315,0.06919,0.02114
0.32,0.07027,0.02423
0.325,0.07141,0.03023
0.33,0.07259,0.03267
0.335,0.07382,0.03174
0.34,0.07509,0.02261
0.345,0.0764,0.0118
0.35,0.07775,0.00684
0.355,0.07913,0.0074
0.36,0.08052,0.01372
0.365,0.08192,0.01867
0.37,0.08333,0.01787
0.375,0.08472,0.02047
0.38,0.0861,0.02639
0.385,0.08744,0.03539
0.39,0.08873,0.04222
0.395,0.08998,0.04378
0.4,0.09117,0.04241
0.405,0.09232,0.03957
0.41,0.09341,0.03189
0.415,0.09448,0.02033
0.42,0.09553,0.00685
0.425,0.09658,-0.00314
0.43,0.09763,-0.00923
0.435,0.09871,-0.0146
0.44,0.09983,-0.02285
0.445,0.10098,-0.02139
0.45,0.10219,-0.01577
0.455,0.10343,-0.01254
0.46,0.10472,-0.01299
0.465,0.10603,-0.01442
0.47,0.10736,-0.0181
0.475,0.10871,-0.02912
0.48,0.11006,-0.03527
0.485,0.1114,-0.03641
0.49,0.11274,-0.03103
0.495,0.11406,-0.01911
0.5,0.11537,-0.00771
0.505,0.11666,-0.00521
0.51,0.11792,-0.01303
0.515,0.11914,-0.02106
0.52,0.12032,-0.02909
0.525,0.12146,-0.0329
0.53,0.12255,-0.03418
0.535,0.1236,-0.0376
0.54,0.12461,-0.03869
0.545,0.12559,-0.03216
0.55,0.12656,-0.0193
0.555,0.12752,-0.00414
0.56,0.12848,0.01488
0.565,0.12947,0.02518
0.57,0.13049,0.03109
0.575,0.13155,0.03431
0.58,0.13266,0.03733
0.585,0.13382,0.04059
0.59,0.13503,0.0372
0.595,0.13629,0.02875
0.6,0.13759,0.0209
0.605,0.13892,0.01642
0.61,0.14028,0.00946
0.615,0.14166,0.0044
0.62,0.14305,0.0021
0.625,0.14445,0.0022
0.63,0.14584,0.00897
0.635,0.14721,0.01194
0.64,0.14856,0.01455
0.645,0.14986,0.012
0.65,0.15113,0.0134
0.655,0.15234,0.01457
0.66,0.1535,0.01261
0.665,0.15462,0.01026
0.67,0.1557,0.01005
0.675,0.15675,0.01413
0.68,0.15779,0.01425
0.685,0.15884,0.01162
0.69,0.1599,0.00373
0.695,0.16099,-0.00859
0.7,0.16212,-0.01663
0.705,0.16329,-0.02149
0.71,0.16451,-0.02081
0.715,0.16577,-0.01636
0.72,0.16707,-0.01657
0.725,0.1684,-0.02104
0.73,0.16974,-0.02281
0.735,0.17109,-0.01958
0.74,0.17245,-0.01689
0.745,0.17379,-0.01323
0.75,0.17513,-0.01201
0.755,0.17646,-0.00977
0.76,0.17776,-0.0117
0.765,0.17904,-0.01132
0.77,0.1803,-0.0091
0.775,0.18152,-0.00432
0.78,0.1827,-0.00439
0.785,0.18383,-0.00704
0.79,0.18492,-0.01164
0.795,0.18597,-0.017
0.8,0.18698,-0.02256
0.805,0.18796,-0.03271
0.81,0.18893,-0.03669
0.815,0.1899,-0.03418
0.82,0.19088,-0.02596
0.825,0.19188,-0.01851
0.83,0.19292,-0.01274
0.835,0.194,-0.00384
0.84,0.19514,0.00385
0.845,0.19633,0.00795
0.85,0.19756,0.00744
0.855,0.19885,0.00784
0.86,0.20017,0.01226
0.865,0.20152,0.02017
0.87,0.2029,0.02453
0.875,0.20429,0.02792
0.88,0.20569,0.02808
0.885,0.20708,0.01895
0.89,0.20846,0.00814
0.895,0.20981,-0.00408
0.9,0.21113,-0.00694
0.905,0.2124,-0.00752
0.91,0.21362,-0.00497
0.915,0.2148,-0.00543
0.92,0.21592,-0.01227
0.925,0.217,-0.01955
0.93,0.21806,-0.02287
0.935,0.2191,-0.01527
0.94,0.22014,-0.01221
0.945,0.2212,-0.01361
0.95,0.22228,-0.0074
0.955,0.2234,0.0003
0.96,0.22457,0.00022
0.965,0.22578,-0.00435
0.97,0.22705,-0.01002
0.975,0.22835,-0.01842
0.98,0.22968,-0.02061
0.985,0.23103,-0.01413
0.99,0.2324,-0.00499
0.995,0.23376,0.00127
1.0,0.23513,0.00675
1.005,0.23648,0.01343
1.01,0.23782,0.01427
1.015,0.23914,0.00547
1.02,0.24043,-0.00398
1.025,0.2417,-0.00808
1.03,0.24293,-0.00906
1.035,0.24412,-0.00678
1.04,0.24526,-0.0061
1.045,0.24636,-0.00506
1.05,0.24741,-0.00337
1.055,0.24841,-0.00059
1.06,0.24939,0.00352
1.065,0.25034,0.00483
1.07,0.25129,0.00862
1.075,0.25225,0.01
1.08,0.25323,0.00618
1.085,0.25424,0.00372
1.09,0.25529,-5e-05
1.095,0.25639,7e-05
1.1,0.25753,-0.00422
1.105,0.25873,-0.00959
1.11,0.25998,-0.01122
1.115,0.26127,-0.00799
1.12,0.26259,-0.00738
1.125,0.26394,-0.01425
1.13,0.26531,-0.0173
1.135,0.26669,-0.01116
1.14,0.26807,-0.00595
1.145,0.26945,-0.00686
1.15,0.27082,-0.0157
1.155,0.27216,-0.0253
1.16,0.27346,-0.03059
1.165,0.27473,-0.03304
1.17,0.27594,-0.03264
1.175,0.27711,-0.02861
1.18,0.27824,-0.02512
1.185,0.27933,-0.02921
1.19,0.28039,-0.0267
1.195,0.28145,-0.01754
1.2,0.28251,-0.00676
1.205,0.28358,0.00121
1.21,0.28468,-0.00031
1.215,0.28581,-0.00629
1.22,0.28699,-0.01487
1.225,0.28822,-0.01703
1.23,0.28949,-0.0184
1.235,0.29079,-0.01625
1.24,0.29211,-0.01467
1.245,0.29346,-0.01039
1.25,0.29481,-0.00645
1.255,0.29616,-0.00124
1.26,0.29751,-0.00121
1.265,0.29884,-0.00243
1.27,0.30017,-0.0035
1.275,0.30147,-0.00529
1.28,0.30276,-0.00299
1.285,0.30401,0.0005
1.29,0.30524,0.00191
1.295,0.30643,0.00021
1.3,0.30757,0.00086
1.305,0.30867,0.00294
1.31,0.30972,0.00597
1.315,0.31074,0.01138
1.32,0.31173,0.01539
1.325,0.31269,0.02371
1.33,0.31366,0.03108
1.335,0.31463,0.03193
1.34,0.31562,0.02279
1.345,0.31664,0.0191
1.35,0.31771,0.00919
1.355,0.31882,0.00228
1.36,0.31998,0.00015
1.365,0.32118,-0.00255
1.37,0.32244,-0.00599
1.375,0.32373,-0.01195
1.38,0.32505,-0.01116
1.385,0.32639,-0.00891
1.39,0.32775,-0.00881
1.395,0.32912,-0.01021
1.4,0.33049,-0.00989
1.405,0.33186,-0.00796
1.41,0.3332,-0.0064
1.415,0.33452,-0.00291
1.42,0.3358,0.00329
1.425,0.33704,0.00773
1.43,0.33824,0.00653
1.435,0.33939,0.00084
1.44,0.34051,-0.00433
1.445,0.34159,-0.01003
1.45,0.34265,-0.01732
1.455,0.34371,-0.01896
1.46,0.34477,-0.01377
1.465,0.34585,-0.00848
1.47,0.34696,-0.0011
1.475,0.3481,0.00321
1.48,0.3493,0.00158
1.485,0.35053,-0.00768
1.49,0.3518,-0.01431
1.495,0.3531,-0.0079
1.5,0.35443,-0.00082
1.505,0.35577,0.0049
1.51,0.35711,0.00882
1.515,0.35845,0.01091
1.52,0.35979,0.0032
1.525,0.36112,-0.00212
1.53,0.36243,-0.00331
1.535,0.36373,0.00236
1.54,0.36501,0.00915
1.545,0.36625,0.01456
1.55,0.36746,0.02058
1.555,0.36863,0.02514
