Time,Extension,Load
0,0.001250731,-0.961719692
0.099609,0.026622694,-0.886048436
0.199707,0.050624811,-1.268052578
0.299805,0.074626929,-0.165486589
0.399902,0.09862904,-0.821560502
0.5,0.122571597,-0.914800048
0.599609,0.146633276,-0.234827369
0.699707,0.170575833,-1.042042017
0.799805,0.194577951,-1.231432915
0.899902,0.21863963,-1.186688781
1,0.242582188,-0.934712946
1.099609,0.266643852,-0.355226368
1.199707,0.290645985,-0.525287688
1.299805,0.314648089,-1.112255216
1.399902,0.338650192,-0.708675206
1.5,0.362592749,-0.61368531
1.599609,0.386654428,-0.721265256
1.699707,0.410596986,-0.994964242
1.799805,0.434658665,-0.917973459
1.899902,0.458601222,0.361529589
2,0.482662901,-0.718135476
2.099609,0.506605487,0.38227129
2.199707,0.530667137,-0.044874948
2.299805,0.554550148,-0.242891774
2.399902,0.578611798,-0.467969894
2.5,0.602613902,-1.241743684
2.599609,0.62667561,-1.278232574
2.699707,0.650618167,-0.193371207
2.799805,0.674679817,-1.704533696
2.899902,0.698681921,-0.681232214
3,0.722684083,-0.816484094
3.099609,0.74662664,-0.45257175
3.199707,0.77068829,-0.390570164
3.299805,0.794630847,-0.357232928
3.399902,0.818632951,-1.078896165
3.5,0.842635112,0.043768067
3.599609,0.866637216,0.272204995
3.699707,0.89063932,-0.235754311
3.799805,0.914641423,0.204527244
3.899902,0.938524434,-0.093010552
4,0.962645689,0.333017886
4.099609,0.986588188,-0.817051172
4.199707,1.010649954,-1.211629033
4.299805,1.034592511,-0.723653495
4.399902,1.058594557,0.150175676
4.5,1.082596718,-0.888300359
4.599609,1.106598764,-0.882727802
4.699707,1.130600926,-0.804068506
4.799805,1.154662576,-0.316349298
4.899902,1.178605133,-0.543275833
5,1.202666783,-0.642431498
5.099609,1.22660934,-0.177269667
5.199707,1.250671106,-0.429932505
5.299805,1.274732756,-0.231223196
5.399902,1.298615709,-0.550669551
5.5,1.322677359,-0.266583353
5.599609,1.346679521,-0.144237787
5.699707,1.370681683,0.176059186
5.799805,1.39462424,-0.080573156
5.899902,1.418566797,-0.423651129
6,1.442687935,0.839903057
6.099609,1.466630492,0.095426053
6.199707,1.490632654,-0.420913905
6.299805,1.514634816,-0.139755741
6.399902,1.538577373,-0.089793511
6.5,1.562639023,-0.754095376
6.599609,1.58658158,-0.153310925
6.699707,1.610583742,-0.433634847
6.799805,1.634645392,-1.440164089
6.899902,1.658647438,0.491901368
7,1.682649599,0.266065359
7.099609,1.706592157,-0.599464953
7.199707,1.730653807,-0.081658222
7.299805,1.754655968,-0.363099933
7.399902,1.778658014,-0.335329801
7.5,1.802660176,-0.416388243
7.599609,1.826662337,-0.087797858
7.699707,1.850664383,-0.108904898
7.799805,1.87460694,-0.003549646
7.899902,1.898609102,1.185156584
8,1.922670752,-0.333819419
8.099609,1.946613309,-0.288633674
8.199707,1.970555866,0.424299985
8.299805,1.994617516,0.942951858
8.399902,2.018619562,0.056325417
8.5,2.042681444,-0.341491252
8.599609,2.066564281,-0.621199012
8.699707,2.090625931,0.649585307
8.799805,2.114628209,0.442533493
8.899902,2.138630254,0.409278035
9,2.1626323,0.848245502
9.099609,2.18669395,-0.970471144
9.199707,2.210696228,0.468515158
9.299805,2.234638669,-0.220459759
9.399902,2.258640714,-0.276147217
9.5,2.282642992,0.060774744
9.599609,2.306645038,-0.035452843
9.699707,2.330706688,-0.279571444
9.799805,2.354589757,-0.571509421
9.899902,2.378651407,0.279402435
10,2.402593847,0.018337114
10.099609,2.426596126,-0.403629154
10.199707,2.450657776,0.115998738
10.299805,2.474659821,0.3718023
10.399902,2.498602495,0.981321812
10.5,2.522544935,-1.105723023
10.599609,2.546606585,-0.509055257
10.699707,2.570608864,-0.007824489
10.799805,2.594610909,0.177144259
10.899902,2.618672559,0.017148444
11,2.642615233,0.485129237
11.099609,2.666676883,0.334402859
11.199707,2.690678928,-0.301147431
11.299805,2.714621369,-0.028468056
11.399902,2.738683252,0.021777708
11.5,2.762685297,0.08367569
11.599609,2.786687342,-0.146642387
11.699707,2.810689388,-0.391388059
11.799805,2.834632061,0.268944323
11.899902,2.858693711,-0.463057101
12,2.882636385,-0.311534643
12.099609,2.90663843,0.163850799
12.199707,2.930640476,-0.377211273
12.299805,2.954642521,0.529687941
12.399902,2.978644799,-0.096903712
12.5,3.002646845,-0.658009589
12.599609,3.02664889,0.004885535
12.699707,3.050651168,-0.288928121
12.799805,3.074593609,0.012568257
12.899902,3.098595887,-0.366060704
13,3.122657537,1.167277455
13.099609,3.146659583,-0.548493981
13.199707,3.170602024,0.145579129
13.299805,3.194663906,0.033986092
13.399902,3.218665952,0.006641274
13.5,3.242667997,0.212738872
13.599609,3.266670043,0.867302358
13.699707,3.290612716,0.147623852
13.799805,3.314733971,0.801800251
13.899902,3.338676412,0.856135428
14,3.36267869,-0.0730322
14.099609,3.386621131,-0.131326005
14.199707,3.410623176,0.572109222
14.299805,3.434625454,0.676728368
14.399902,3.4586275,0.786173046
14.5,3.482629545,0.52578932
14.599609,3.506631823,0.41133368
14.699707,3.530633869,0.053844482
14.799805,3.554635914,0.356038809
14.899902,3.578578588,0.155939072
15,3.602640238,0.569153905
15.099609,3.626642283,0.866724432
15.199707,3.650644561,0.420466781
15.299805,3.674587002,1.280495405
15.399902,3.698708257,0.52960068
15.5,3.722650697,0.35696575
15.599609,3.746593371,0.342292786
15.699707,3.770595416,0.95843178
15.799805,3.794657066,0.741908789
15.899902,3.818659345,1.136404872
16,3.84266139,1.527558446
16.099609,3.866663435,0.645604908
16.199707,3.890665714,0.59125334
16.299805,3.914608154,1.316597104
16.399902,3.9386102,1.285604477
16.5,3.962552641,1.032298207
16.599609,3.986614291,0.993502975
16.699707,4.010557197,1.632690072
16.799805,4.034618847,1.424247861
16.899902,4.058620892,0.575080872
17,4.082682543,0.959767699
17.099609,4.106624983,0.26113075
17.199707,4.130627029,0.633898139
17.299805,4.15462954,1.468812108
17.399902,4.178750329,0.01741017
17.5,4.202693235,1.650607347
17.599609,4.226635676,0.993224859
17.699707,4.250697326,0.888513029
17.799805,4.274699371,1.66648531
17.899902,4.298582673,1.618731499
18,4.322644323,1.093590975
18.099609,4.346646369,0.430428714
18.199707,4.370648414,1.652166843
18.299805,4.394590855,1.600148916
18.399902,4.418652505,1.591632009
18.5,4.442594945,1.56178987
18.599609,4.466597456,1.481363893
18.699707,4.490599502,1.371761084
18.799805,4.514601547,1.333243966
18.899902,4.538663197,2.425858974
19,4.562665243,1.788165689
19.099609,4.586607683,2.044950724
19.199707,4.610669333,2.112072229
19.299805,4.63461224,1.02029705
19.399902,4.65867389,2.121309042
19.5,4.682616331,1.554706931
19.599609,4.706737585,1.70428288
19.699707,4.730680026,2.417963505
19.799805,4.754682072,2.029956102
19.899902,4.778684117,2.420580864
20,4.802627023,2.01497221
20.099609,4.826688673,1.721872926
20.199707,4.850631114,2.393906593
20.299805,4.874633159,2.220426559
20.399902,4.898635205,1.875898123
20.5,4.922637716,2.066957474
20.599609,4.946580157,1.729964614
20.699707,4.970701411,2.623156071
20.799805,4.994643852,2.329772949
20.899902,5.018705502,2.440853596
21,5.042588338,2.911162615
21.099609,5.066649988,2.867127419
21.199707,5.090652499,2.502020836
21.299805,5.114654545,1.014637232
21.399902,5.138596985,2.56101799
21.5,5.162599031,2.128724575
21.599609,5.186660681,2.709296227
21.699707,5.210722331,3.447022915
21.799805,5.234605633,3.850232124
21.899902,5.258667283,2.664115906
22,5.282609724,2.56840086
22.099609,5.306671374,2.832394361
22.199707,5.330613814,2.725152493
22.299805,5.35461586,2.821990728
22.399902,5.378617905,3.452595472
22.5,5.402680021,3.075264215
22.599609,5.426562857,3.628551006
22.699707,5.450624507,3.673873186
22.799805,5.474626552,3.930439949
