Time,Extension,Load
0.0,-0.85379,0.19876
0.005,-0.85379,0.19408
0.01,-0.85379,0.18265
0.015,-0.85379,0.17357
0.02,-0.85378,0.17767
0.025,-0.85374,0.18083
0.03,-0.85366,0.18333
0.035,-0.85353,0.1852
0.04,-0.85337,0.18773
0.045,-0.85316,0.19083
0.05,-0.85292,0.19257
0.055,-0.85263,0.19698
0.06,-0.8523,0.19883
0.065,-0.85192,0.19934
0.07,-0.85146,0.20511
0.075,-0.85091,0.21301
0.08,-0.85027,0.21707
0.085,-0.84951,0.21826
0.09,-0.84864,0.21826
0.095,-0.84762,0.22107
0.1,-0.84646,0.2256
0.105,-0.84515,0.22798
0.11,-0.84368,0.23333
0.115,-0.84206,0.23416
0.12,-0.84029,0.23558
0.125,-0.83841,0.2368
0.13,-0.83643,0.23113
0.135,-0.83438,0.22666
0.14,-0.83229,0.22388
0.145,-0.83019,0.22565
0.15,-0.8281,0.22557
0.155,-0.82606,0.22724
0.16,-0.82409,0.22338
0.165,-0.82221,0.21995
0.17,-0.82044,0.21538
0.175,-0.81879,0.21573
0.18,-0.81727,0.2225
0.185,-0.81586,0.23017
0.19,-0.81456,0.23009
0.195,-0.81333,0.22566
0.2,-0.81217,0.22072
0.205,-0.81103,0.21807
0.21,-0.80991,0.22028
0.215,-0.80877,0.22253
0.22,-0.80761,0.22326
0.225,-0.80641,0.2233
0.23,-0.80518,0.22537
0.235,-0.80391,0.22616
0.24,-0.8026,0.22054
0.245,-0.80126,0.21455
0.25,-0.79991,0.20967
0.255,-0.79854,0.2125
0.26,-0.79716,0.22213
0.265,-0.79578,0.23377
0.27,-0.79442,0.23985
0.275,-0.79308,0.24062
0.28,-0.79178,0.23704
0.285,-0.79053,0.23934
0.29,-0.78932,0.23991
0.295,-0.78816,0.24174
0.3,-0.78704,0.24789
0.305,-0.78595,0.24623
0.31,-0.78488,0.23862
0.315,-0.78382,0.23218
0.32,-0.78276,0.22356
0.325,-0.78167,0.22079
0.33,-0.78056,0.22094
0.335,-0.77941,0.21955
0.34,-0.77821,0.20933
0.345,-0.77697,0.19797
0.35,-0.77569,0.18901
0.355,-0.77438,0.17788
0.36,-0.77305,0.17396
0.365,-0.77171,0.17273
0.37,-0.77036,0.17562
0.375,-0.76902,0.17738
0.38,-0.76768,0.17889
0.385,-0.76634,0.1775
0.39,-0.76502,0.17156
0.395,-0.76371,0.1643
0.4,-0.76243,0.15747
0.405,-0.76117,0.1571
0.41,-0.75994,0.15919
0.415,-0.75875,0.1651
0.42,-0.75761,0.17436
0.425,-0.75652,0.18914
0.43,-0.75547,0.20468
0.435,-0.75445,0.21154
0.44,-0.75346,0.21316
0.445,-0.75248,0.21134
0.45,-0.7515,0.20852
0.455,-0.75051,0.19761
0.46,-0.74949,0.18966
0.465,-0.74843,0.18741
0.47,-0.74733,0.18709
0.475,-0.74618,0.186
0.48,-0.74498,0.18583
0.485,-0.74374,0.18983
0.49,-0.74246,0.1974
0.495,-0.74114,0.20729
0.5,-0.73981,0.21634
0.505,-0.73845,0.22592
0.51,-0.73709,0.22854
0.515,-0.73573,0.22668
0.52,-0.73437,0.22885
0.525,-0.73303,0.23323
0.53,-0.73171,0.23856
0.535,-0.73043,0.2395
0.54,-0.7292,0.23694
0.545,-0.728,0.23741
0.55,-0.72685,0.23794
0.555,-0.72573,0.23752
0.56,-0.72465,0.23529
0.565,-0.72358,0.23474
0.57,-0.72253,0.23078
0.575,-0.72147,0.22763
0.58,-0.72039,0.22427
0.585,-0.71929,0.22566
0.59,-0.71814,0.22376
0.595,-0.71695,0.21915
0.6,-0.71572,0.21114
0.605,-0.71444,0.21017
0.61,-0.71313,0.2186
0.615,-0.71179,0.22828
0.62,-0.71044,0.22656
0.625,-0.70907,0.22028
0.63,-0.70771,0.2167
