Time,Extension,Load
0.0,0.0,0.02598
0.005,0.0,0.03256
0.01,0.0,0.03431
0.015,0.0,0.02586
0.02,2e-05,0.0188
0.025,7e-05,0.01423
0.03,0.00015,0.00983
0.035,0.00028,0.01672
0.04,0.00046,0.0246
0.045,0.00068,0.02955
0.05,0.00094,0.0352
0.055,0.00125,0.04227
0.06,0.00162,0.048
0.065,0.00205,0.04927
0.07,0.00258,0.04811
0.075,0.00321,0.05001
0.08,0.00394,0.0528
0.085,0.00479,0.05799
0.09,0.00575,0.0603
0.095,0.00681,0.06168
0.1,0.00798,0.06211
0.105,0.00924,0.05769
0.11,0.0106,0.05534
0.115,0.01204,0.05083
0.12,0.01357,0.04209
0.125,0.01519,0.03053
0.13,0.01689,0.02071
0.135,0.01866,0.02128
0.14,0.0205,0.02618
0.145,0.02239,0.03181
0.15,0.02432,0.04147
0.155,0.02626,0.04434
0.16,0.0282,0.04407
0.165,0.03012,0.0469
0.17,0.03199,0.04768
0.175,0.03379,0.04082
0.18,0.03551,0.03848
0.185,0.03713,0.03658
0.19,0.03866,0.03133
0.195,0.04011,0.02573
0.2,0.04148,0.02201
0.205,0.04279,0.02308
0.21,0.04406,0.02533
0.215,0.04532,0.02252
0.22,0.04657,0.02506
0.225,0.04783,0.03303
0.23,0.0491,0.04033
0.235,0.05039,0.04344
0.24,0.0517,0.04396
0.245,0.05303,0.04619
0.25,0.05436,0.04635
0.255,0.0557,0.05055
0.26,0.05704,0.05563
0.265,0.05838,0.05327
0.27,0.05971,0.04883
0.275,0.06102,0.04623
0.28,0.06232,0.04999
0.285,0.0636,0.05272
0.29,0.06486,0.05138
0.295,0.06607,0.04939
0.3,0.06725,0.04715
0.305,0.06838,0.04149
0.31,0.06947,0.03759
0.315,0.07051,0.03784
0.32,0.07153,0.03696
0.325,0.07251,0.03963
0.33,0.07349,0.04578
0.335,0.07447,0.04921
0.34,0.07547,0.04651
0.345,0.07649,0.04287
0.35,0.07756,0.04178
0.355,0.07866,0.03817
0.36,0.07982,0.03955
0.365,0.08103,0.0419
0.37,0.08228,0.0433
0.375,0.08357,0.03378
0.38,0.08489,0.02182
0.385,0.08624,0.02223
0.39,0.08761,0.02755
0.395,0.08898,0.02923
0.4,0.09037,0.03456
0.405,0.09175,0.03987
0.41,0.09311,0.04024
0.415,0.09445,0.03801
0.42,0.09576,0.03356
0.425,0.09702,0.03132
0.43,0.09824,0.0308
0.435,0.09941,0.03031
0.44,0.10054,0.03073
0.445,0.10164,0.03302
0.45,0.10271,0.03737
0.455,0.10377,0.03805
0.46,0.10483,0.04255
0.465,0.10591,0.04825
0.47,0.10701,0.05484
0.475,0.10816,0.06031
0.48,0.10934,0.06021
0.485,0.11057,0.06123
0.49,0.11183,0.05716
0.495,0.11313,0.05204
0.5,0.11445,0.04852
0.505,0.11578,0.04159
0.51,0.11711,0.03419
0.515,0.11844,0.02457
0.52,0.11977,0.01772
0.525,0.12108,0.01962
0.53,0.12238,0.01792
0.535,0.12366,0.01563
0.54,0.12492,0.00939
0.545,0.12615,0.00859
0.55,0.12736,0.01553
0.555,0.12853,0.02338
0.56,0.12966,0.02839
0.565,0.13076,0.03266
0.57,0.13181,0.03859
0.575,0.13284,0.0469
0.58,0.13383,0.05097
0.585,0.13482,0.05536
0.59,0.1358,0.06165
0.595,0.13679,0.06728
0.6,0.13781,0.06568
0.605,0.13886,0.06064
0.61,0.13995,0.05658
0.615,0.14109,0.05403
0.62,0.14228,0.04938
0.625,0.14351,0.04332
0.63,0.1448,0.03523
0.635,0.14613,0.03007
0.64,0.14748,0.02848
0.645,0.14887,0.03007
0.65,0.15027,0.02958
0.655,0.15168,0.0311
0.66,0.15308,0.03621
0.665,0.15448,0.04123
0.67,0.15585,0.04748
0.675,0.15718,0.0468
0.68,0.15846,0.03702
0.685,0.15969,0.02582
0.69,0.16087,0.01428
0.695,0.162,0.01033
0.7,0.16308,0.00485
0.705,0.16413,0.00621
0.71,0.16517,0.00912
0.715,0.16619,0.0143
0.72,0.16723,0.01789
0.725,0.16829,0.0218
0.73,0.16938,0.02449
0.735,0.17051,0.02044
0.74,0.17169,0.01819
0.745,0.17291,0.01861
0.75,0.17417,0.01475
0.755,0.17546,0.01092
0.76,0.17678,0.01329
0.765,0.17811,0.01831
0.77,0.17944,0.02315
0.775,0.18078,0.02909
0.78,0.18212,0.03035
0.785,0.18344,0.02939
0.79,0.18475,0.02468
0.795,0.18604,0.01988
0.8,0.18731,0.02384
0.805,0.18856,0.02708
0.81,0.18977,0.02574
0.815,0.19095,0.02922
0.82,0.19208,0.03321
0.825,0.19318,0.03509
0.83,0.19423,0.03426
0.835,0.19526,0.03219
0.84,0.19626,0.03136
0.845,0.19724,0.02565
0.85,0.19823,0.01522
0.855,0.19923,0.00662
0.86,0.20026,0.0027
0.865,0.20132,0.00289
0.87,0.20242,0.00583
0.875,0.20358,0.0081
0.88,0.20478,0.00611
0.885,0.20603,0.00233
0.89,0.20732,-0.00144
0.895,0.20864,-0.00598
0.9,0.20998,-0.00698
0.905,0.21135,-0.00234
0.91,0.21272,0.00555
0.915,0.21409,0.01252
0.92,0.21547,0.01865
0.925,0.21683,0.02408
0.93,0.21816,0.02826
0.935,0.21947,0.02494
0.94,0.22073,0.02166
0.945,0.22195,0.02222
0.95,0.22313,0.02319
0.955,0.22426,0.02569
0.96,0.22536,0.02488
0.965,0.22643,0.02604
