Time,Extension,Load
0,0,-0.00765
0.005,0,0.00122
0.01,0,0.01009
0.015,0,0.01894
0.02,2.00E-05,0.01928
0.025,7.00E-05,0.01588
0.03,0.00016,0.00928
0.035,0.00029,0.00129
0.04,0.00047,-0.01225
0.045,0.00069,-0.02293
0.05,0.00096,-0.03085
0.055,0.00127,-0.03354
0.06,0.00164,-0.03346
0.065,0.00209,-0.02666
0.07,0.00262,-0.02137
0.075,0.00326,-0.01114
0.08,0.00402,-0.00218
0.085,0.00492,0.00869
0.09,0.00596,0.01549
0.095,0.00715,0.01407
0.1,0.00849,0.0056
0.105,0.00998,-0.00775
0.11,0.01161,-0.0285
0.115,0.01336,-0.04559
0.12,0.0152,-0.05654
0.125,0.01711,-0.06854
0.13,0.01905,-0.07366
0.135,0.02099,-0.07583
0.14,0.02289,-0.07055
0.145,0.02473,-0.06148
0.15,0.02649,-0.04502
0.155,0.02815,-0.02776
0.16,0.02973,-0.01316
0.165,0.03123,-0.00331
0.17,0.03267,0.00681
0.175,0.03407,0.0214
0.18,0.03544,0.02315
0.185,0.03681,0.01478
0.19,0.03817,0.00355
0.195,0.03954,-0.00476
0.2,0.04093,-0.01428
0.205,0.04233,-0.02212
0.21,0.04375,-0.0237
0.215,0.04517,-0.01983
0.22,0.0466,-0.01562
0.225,0.04803,-0.01928
0.23,0.04944,-0.02545
0.235,0.05083,-0.03436
0.24,0.05218,-0.03496
0.245,0.05348,-0.03094
0.25,0.05474,-0.03281
0.255,0.05594,-0.03553
0.26,0.0571,-0.0392
0.265,0.05822,-0.04209
0.27,0.05931,-0.04293
0.275,0.0604,-0.0389
0.28,0.06148,-0.02733
0.285,0.06258,-0.01282
0.29,0.06372,0.00186
0.295,0.06488,0.01186
0.3,0.06609,0.01356
0.305,0.06734,0.0065
0.31,0.06863,-0.00415
0.315,0.06994,-0.01417
0.32,0.07127,-0.01637
0.325,0.07261,-0.01277
0.33,0.07395,-0.00714
0.335,0.07528,-0.00354
0.34,0.07661,-0.00841
0.345,0.07792,-0.01328
0.35,0.07921,-0.01823
0.355,0.08048,-0.01658
0.36,0.08173,-0.01604
0.365,0.08295,-0.01488
0.37,0.08413,-0.01986
0.375,0.08527,-0.03249
0.38,0.08638,-0.04511
0.385,0.08744,-0.05339
0.39,0.08846,-0.0563
0.395,0.08946,-0.05437
0.4,0.09045,-0.04988
0.405,0.09142,-0.04491
0.41,0.09241,-0.03806
0.415,0.09341,-0.03418
0.42,0.09445,-0.02397
0.425,0.09553,-0.01391
0.43,0.09665,-0.01296
0.435,0.09783,-0.02232
0.44,0.09905,-0.03054
0.445,0.10032,-0.02951
0.45,0.10164,-0.02898
0.455,0.10298,-0.03037
0.46,0.10436,-0.02519
0.465,0.10575,-0.01944
0.47,0.10716,-0.01091
0.475,0.10858,-0.00935
0.48,0.10998,-0.01293
0.485,0.11137,-0.01768
0.49,0.11273,-0.0246
0.495,0.11405,-0.02868
0.5,0.11532,-0.02595
0.505,0.11653,-0.02346
0.51,0.11769,-0.01966
0.515,0.1188,-0.01366
0.52,0.11987,-0.00688
0.525,0.12091,-0.00032
0.53,0.12194,0.00589
0.535,0.12297,0.01094
0.54,0.12401,0.01435
0.545,0.12508,0.01228
0.55,0.12619,0.00405
0.555,0.12735,-0.0042
0.56,0.12855,-0.01343
0.565,0.12979,-0.0235
0.57,0.13107,-0.02432
0.575,0.13237,-0.01886
0.58,0.13369,-0.01417
0.585,0.13502,-0.01466
0.59,0.13635,-0.0151
0.595,0.13768,-0.01939
0.6,0.139,-0.02427
0.605,0.14031,-0.02583
0.61,0.1416,-0.02446
0.615,0.14288,-0.02177
0.62,0.14413,-0.02411
0.625,0.14535,-0.02726
0.63,0.14654,-0.02581
0.635,0.14769,-0.01781
0.64,0.1488,-0.01627
0.645,0.14987,-0.01587
0.65,0.1509,-0.01094
0.655,0.15191,-0.00585
0.66,0.1529,0.00192
0.665,0.15389,0.00451
0.67,0.15488,0.00552
0.675,0.1559,0.0036
0.68,0.15694,0.00341
0.685,0.15803,0.00613
0.69,0.15916,0.01349
0.695,0.16034,0.02451
0.7,0.16157,0.03449
0.705,0.16285,0.03931
0.71,0.16416,0.03726
0.715,0.1655,0.03824
0.72,0.16686,0.03725
0.725,0.16823,0.02991
0.73,0.16962,0.01775
0.735,0.171,0.00115
0.74,0.17238,-0.01304
0.745,0.17373,-0.01866
0.75,0.17505,-0.02346
0.755,0.17634,-0.03083
0.76,0.17757,-0.03759
0.765,0.17876,-0.04346
0.77,0.1799,-0.04969
0.775,0.181,-0.05297
0.78,0.18207,-0.04795
0.785,0.18312,-0.04242
0.79,0.18416,-0.0393
0.795,0.18521,-0.03249
0.8,0.18628,-0.02521
0.805,0.18739,-0.01914
0.81,0.18855,-0.01853
0.815,0.18975,-0.01548
0.82,0.19099,-0.01327
0.825,0.19228,-0.01511
0.83,0.1936,-0.01968
0.835,0.19494,-0.02177
0.84,0.1963,-0.02332
0.845,0.19766,-0.02611
0.85,0.19902,-0.02385
0.855,0.20037,-0.02154
0.86,0.20171,-0.02064
0.865,0.20303,-0.01581
0.87,0.20432,-0.01073
0.875,0.20559,-0.00787
0.88,0.20683,-0.00745
0.885,0.20802,-0.01033
0.89,0.20917,-0.01634
0.895,0.21027,-0.02101
0.9,0.21133,-0.02089
0.905,0.21235,-0.02447
0.91,0.21333,-0.02401
0.915,0.21429,-0.0272
0.92,0.21525,-0.02806
0.925,0.21621,-0.02945
0.93,0.21718,-0.02964
0.935,0.21819,-0.03161
0.94,0.21924,-0.03257
0.945,0.22034,-0.03251
0.95,0.22148,-0.03184
0.955,0.22268,-0.0336
0.96,0.22393,-0.03739
0.965,0.22523,-0.04047
0.97,0.22656,-0.04059
0.975,0.22792,-0.03862
0.98,0.22931,-0.03538
0.985,0.23071,-0.03237
0.99,0.23212,-0.0204
0.995,0.23353,-0.00639
1,0.23493,0.00638
1.005,0.2363,0.01548
1.01,0.23763,0.02191
1.015,0.23892,0.02233
1.02,0.24016,0.01645
1.025,0.24134,0.0078
1.03,0.24247,-0.0031
1.035,0.24357,-0.0125
1.04,0.24463,-0.02321
1.045,0.24568,-0.02944
1.05,0.24672,-0.03062
1.055,0.24778,-0.0282
1.06,0.24887,-0.02037
1.065,0.25,-0.01056
1.07,0.25116,-0.00488
1.075,0.25237,-0.00073
1.08,0.25363,0.0037
1.085,0.25492,0.00683
1.09,0.25624,0.00536
1.095,0.25757,0.00119
1.1,0.25891,-0.00594
1.105,0.26026,-0.01146
1.11,0.2616,-0.01345
1.115,0.26293,-0.01301
1.12,0.26424,-0.01017
1.125,0.26553,-0.00731
1.13,0.2668,-0.01079
1.135,0.26803,-0.01576
1.14,0.26923,-0.01771
1.145,0.27039,-0.01641
1.15,0.2715,-0.01571
1.155,0.27257,-0.01688
1.16,0.2736,-0.02065
1.165,0.27459,-0.02688
1.17,0.27556,-0.0346
1.175,0.27652,-0.04109
1.18,0.27748,-0.03741
1.185,0.27844,-0.03171
1.19,0.27944,-0.02395
1.195,0.28047,-0.01794
1.2,0.28154,-0.01923
1.205,0.28266,-0.0176
1.21,0.28384,-0.01172
1.215,0.28507,-0.00241
1.22,0.28634,0.00515
1.225,0.28766,0.01296
1.23,0.28901,0.02093
1.235,0.29038,0.02365
1.24,0.29178,0.0162
1.245,0.29319,0.00874
1.25,0.2946,0.0005
1.255,0.29601,-0.00736
1.26,0.2974,-0.01091
1.265,0.29876,-0.01012
1.27,0.30008,-0.00595
1.275,0.30135,-0.00694
1.28,0.30256,-0.01205
1.285,0.30372,-0.00743
1.29,0.30483,-0.01131
1.295,0.3059,-0.01395
1.3,0.30694,-0.01613
1.305,0.30796,-0.01497
1.31,0.30899,-0.01656
1.315,0.31004,-0.02009
1.32,0.31112,-0.02937
1.325,0.31224,-0.03253
1.33,0.3134,-0.02765
1.335,0.3146,-0.02096
1.34,0.31584,-0.01572
1.345,0.31712,-0.01255
1.35,0.31842,-0.0108
1.355,0.31974,-0.00731
1.36,0.32107,-0.00991
1.365,0.32239,-0.01175
1.37,0.32372,-0.00619
1.375,0.32503,0.00245
1.38,0.32633,0.00925
1.385,0.32762,0.02146
1.39,0.32889,0.02896
1.395,0.33013,0.03495
1.4,0.33134,0.03923
1.405,0.33251,0.03994
1.41,0.33364,0.03942
1.415,0.33473,0.03639
1.42,0.33578,0.02751
1.425,0.3368,0.02497
1.43,0.3378,0.02642
1.435,0.33878,0.02774
1.44,0.33977,0.02469
1.445,0.34077,0.01817
1.45,0.3418,0.01567
1.455,0.34286,0.01194
1.46,0.34396,0.01158
1.465,0.34511,0.01417
1.47,0.3463,0.01181
1.475,0.34755,0.01016
1.48,0.34883,0.0114
1.485,0.35016,0.01363
1.49,0.35151,0.02044
1.495,0.35289,0.03018
1.5,0.35428,0.03497
1.505,0.35567,0.03731
1.51,0.35707,0.03378
1.515,0.35844,0.02482
1.52,0.3598,0.01681
1.525,0.36111,0.01016
1.53,0.36238,0.00318
1.535,0.3636,-0.00457
1.54,0.36476,-0.00834
1.545,0.36587,-0.00339
1.55,0.36694,0.00484
1.555,0.36797,0.01164
1.56,0.36899,0.01124
1.565,0.37,0.00801
1.57,0.37103,0.00664
1.575,0.37209,0.0119
1.58,0.37318,0.01207
1.585,0.37433,0.00601
1.59,0.37552,0.00244
1.595,0.37676,-0.00669
1.6,0.37805,-0.02083
1.605,0.37937,-0.03211
1.61,0.38073,-0.03816
1.615,0.3821,-0.04069
1.62,0.38348,-0.04222
1.625,0.38485,-0.0438
1.63,0.38622,-0.04304
1.635,0.38757,-0.03563
1.64,0.3889,-0.02908
1.645,0.3902,-0.02706
1.65,0.39148,-0.02942
1.655,0.39272,-0.03439
1.66,0.39392,-0.03638
1.665,0.39507,-0.03615
1.67,0.39618,-0.03812
1.675,0.39724,-0.03768
1.68,0.39827,-0.04007
1.685,0.39926,-0.03707
1.69,0.40023,-0.03084
1.695,0.40119,-0.0261
1.7,0.40216,-0.02556
1.705,0.40315,-0.0268
1.71,0.40417,-0.02922
1.715,0.40522,-0.03103
1.72,0.40632,-0.03403
1.725,0.40747,-0.03679
1.73,0.40867,-0.03452
1.735,0.40991,-0.02939
1.74,0.4112,-0.02594
1.745,0.41252,-0.02224
1.75,0.41387,-0.02287
1.755,0.41524,-0.02826
1.76,0.41662,-0.0354
1.765,0.41801,-0.04367
1.77,0.4194,-0.04812
1.775,0.42078,-0.04685
1.78,0.42214,-0.04273
1.785,0.42346,-0.04295
1.79,0.42474,-0.04348
1.795,0.42597,-0.03892
1.8,0.42715,-0.03397
1.805,0.42828,-0.02744
1.81,0.42937,-0.0182
1.815,0.43044,-0.00731
1.82,0.43149,0.00419
1.825,0.43253,0.01073
1.83,0.4336,0.01257
1.835,0.43469,0.01366
1.84,0.43582,0.01327
1.845,0.437,0.00756
1.85,0.43822,0.00208
1.855,0.43949,-0.00565
1.86,0.44079,-0.01066
1.865,0.44213,-0.01431
1.87,0.44347,-0.02193
1.875,0.44482,-0.02851
1.88,0.44617,-0.02813
1.885,0.44751,-0.02278
1.89,0.44884,-0.01586
1.895,0.45014,-0.00609
1.9,0.45143,0.00235
1.905,0.45269,0.0144
1.91,0.45392,0.024
1.915,0.45511,0.03069
1.92,0.45627,0.02965
1.925,0.45738,0.02223
1.93,0.45846,0.0164
1.935,0.45949,0.01609
1.94,0.46049,0.01029
1.945,0.46147,0.00695
1.95,0.46243,0.00831
1.955,0.46338,0.00554
1.96,0.46435,-0.00125
1.965,0.46535,-0.00825
1.97,0.46638,-0.00783
1.975,0.46745,-0.00028
1.98,0.46858,0.00734
1.985,0.46975,0.01128
1.99,0.47098,0.00849
1.995,0.47226,0.00762
2,0.47358,0.00791
2.005,0.47494,0.00526
2.01,0.47633,-0.00035
2.015,0.47773,-0.00818
2.02,0.47915,-0.01207
2.025,0.48058,-0.01618
2.03,0.48199,-0.01421
2.035,0.48338,-0.00889
2.04,0.48473,0.00037
2.045,0.48604,0.00548
2.05,0.4873,0.00645
2.055,0.4885,0.00277
2.06,0.48965,-0.00531
2.065,0.49075,-0.00745
2.07,0.49181,-0.00443
2.075,0.49285,0.00369
2.08,0.49388,0.00634
2.085,0.49492,0.0092
2.09,0.49598,0.0104
2.095,0.49708,0.00889
2.1,0.49822,0.00501
2.105,0.49941,-0.00504
2.11,0.50065,-0.01812
2.115,0.50192,-0.02893
2.12,0.50322,-0.03398
2.125,0.50455,-0.03936
2.13,0.5059,-0.04285
2.135,0.50724,-0.04262
2.14,0.50859,-0.04109
2.145,0.50992,-0.03662
2.15,0.51124,-0.03151
2.155,0.51255,-0.02368
2.16,0.51384,-0.01786
2.165,0.5151,-0.00595
2.17,0.51633,0.00824
2.175,0.51753,0.01753
2.18,0.51869,0.02518
2.185,0.51981,0.02835
2.19,0.52089,0.02254
2.195,0.52192,0.01174
2.2,0.52293,0.0075
2.205,0.52391,0.00525
2.21,0.52489,0.0015
2.215,0.52586,0.00245
2.22,0.52685,0.00413
2.225,0.52786,0.0131
2.23,0.52891,0.01776
2.235,0.52999,0.01893
2.24,0.53113,0.01379
2.245,0.53232,0.01267
2.25,0.53355,0.00829
2.255,0.53483,-0.005
2.26,0.53616,-0.01541
2.265,0.53751,-0.02288
2.27,0.5389,-0.03096
2.275,0.54031,-0.03822
2.28,0.54172,-0.03949
2.285,0.54314,-0.0386
2.29,0.54454,-0.04011
2.295,0.54592,-0.04427
2.3,0.54726,-0.04949
2.305,0.54855,-0.05442
2.31,0.54979,-0.05774
2.315,0.55098,-0.05228
2.32,0.55211,-0.04323
2.325,0.55319,-0.03637
2.33,0.55425,-0.03295
2.335,0.55528,-0.02741
2.34,0.55631,-0.02548
2.345,0.55735,-0.02005
2.35,0.55842,-0.01393
2.355,0.55953,-0.00922
2.36,0.56069,-0.00343
2.365,0.5619,-0.00057
2.37,0.56315,0.00422
2.375,0.56443,0.00532
2.38,0.56575,0.00452
2.385,0.56709,-0.00034
2.39,0.56843,-0.00856
2.395,0.56978,-0.01476
2.4,0.57112,-0.02047
2.405,0.57246,-0.01944
2.41,0.57378,-0.00867
2.415,0.57508,0.00589
2.42,0.57635,0.01238
2.425,0.5776,0.01268
2.43,0.57881,0.01324
2.435,0.57999,0.01209
2.44,0.58113,0.01087
2.445,0.58222,0.01732
2.45,0.58328,0.02626
2.455,0.5843,0.03053
2.46,0.58529,0.03372
2.465,0.58626,0.0342
2.47,0.58723,0.03285
2.475,0.5882,0.03499
2.48,0.5892,0.03582
2.485,0.59022,0.03329
2.49,0.59128,0.02954
2.495,0.59239,0.02563
2.5,0.59355,0.01583
2.505,0.59475,0.00597
2.51,0.596,-0.00514
2.515,0.59729,-0.01438
2.52,0.59862,-0.01112
2.525,0.59998,-0.00747
2.53,0.60136,-0.00246
2.535,0.60275,0.00008
2.54,0.60415,0.00016
2.545,0.60555,-0.00302
2.55,0.60693,-0.0057
2.555,0.60828,-0.0096
2.56,0.6096,-0.01016
2.565,0.61087,-0.00709
2.57,0.61209,-0.00498
2.575,0.61325,-0.00447
2.58,0.61437,-0.00646
2.585,0.61544,-0.01054
2.59,0.61649,-0.01466
2.595,0.61753,-0.01564
2.6,0.61857,-0.01273
2.605,0.61962,-0.006
2.61,0.62071,-0.00152
2.615,0.62184,0.00219
2.62,0.62301,0.00314
2.625,0.62423,-0.00138
2.63,0.62549,-0.0056
2.635,0.62679,-0.00877
2.64,0.62812,-0.01257
2.645,0.62946,-0.00927
2.65,0.63081,-0.00655
2.655,0.63216,-0.01304
2.66,0.63349,-0.02449
2.665,0.63482,-0.02266
2.67,0.63613,-0.01439
2.675,0.63741,-0.00701
2.68,0.63867,0.00086
2.685,0.6399,0.00783
2.69,0.64109,0.00984
2.695,0.64225,0.00439
2.7,0.64336,-0.00137
2.705,0.64443,-0.00368
2.71,0.64547,-0.00654
2.715,0.64647,-0.01209
2.72,0.64744,-0.01728
2.725,0.64841,-0.02159
2.73,0.64937,-0.02048
2.735,0.65034,-0.01585
2.74,0.65134,-0.01022
2.745,0.65237,-0.00049
2.75,0.65344,0.00605
2.755,0.65456,0.01169
2.76,0.65573,0.01317
2.765,0.65694,0.01012
2.77,0.6582,0.00752
2.775,0.6595,0.00295
2.78,0.66084,0.00635
2.785,0.66221,0.00845
2.79,0.6636,0.00652
2.795,0.665,0.00498
2.8,0.66642,0.00351
2.805,0.66782,-0.00101
2.81,0.66921,-0.00567
2.815,0.67057,-0.00436
2.82,0.67189,-0.00781
2.825,0.67316,-0.01124
2.83,0.67437,-0.0131
2.835,0.67553,-0.01139
2.84,0.67664,-0.00937
2.845,0.67771,-0.00634
2.85,0.67876,0.00025
2.855,0.67981,0.01035
2.86,0.68085,0.022
2.865,0.68192,0.02328
2.87,0.68303,0.02412
2.875,0.68417,0.02124
2.88,0.68536,0.01443
2.885,0.6866,0.01056
2.89,0.68787,0.01527
2.895,0.68918,0.01589
2.9,0.69051,0.01145
2.905,0.69185,0.00527
2.91,0.69319,-0.00034
2.915,0.69454,-0.0063
2.92,0.69588,-0.01036
2.925,0.6972,-0.0085
2.93,0.69851,-0.00633
2.935,0.69981,-0.00315
2.94,0.70107,-0.00471
2.945,0.70231,-0.01073
2.95,0.70351,-0.0137
2.955,0.70467,-0.01633
2.96,0.70579,-0.0238
2.965,0.70686,-0.02669
2.97,0.7079,-0.02787
2.975,0.7089,-0.03089
2.98,0.70988,-0.03294
2.985,0.71085,-0.02692
2.99,0.71182,-0.01797
2.995,0.7128,-0.00406
3,0.7138,0.00632
3.005,0.71485,0.01403
3.01,0.71593,0.01863
3.015,0.71706,0.01674
3.02,0.71824,0.01253
3.025,0.71947,0.01003
3.03,0.72074,0.00611
3.035,0.72205,0.00466
3.04,0.7234,0.0065
3.045,0.72477,0.00457
3.05,0.72616,0.00327
3.055,0.72756,0.00134
3.06,0.72897,0.0038
3.065,0.73037,0.00678
3.07,0.73174,0.00433
3.075,0.73309,-0.00294
3.08,0.73439,-0.00898
3.085,0.73564,-0.01182
3.09,0.73684,-0.01356
3.095,0.73798,-0.01118
3.1,0.73908,-0.00539
3.105,0.74015,-0.00216
3.11,0.74119,-0.01128
3.115,0.74224,-0.01847
3.12,0.74329,-0.02324
3.125,0.74436,-0.0204
3.13,0.74548,-0.01854
3.135,0.74663,-0.0205
3.14,0.74783,-0.01486
3.145,0.74908,-0.00567
3.15,0.75037,0.00169
3.155,0.75168,0.00145
3.16,0.75302,-0.00699
3.165,0.75437,-0.00715
3.17,0.75572,0.00599
3.175,0.75707,0.01789
3.18,0.75841,0.0272
3.185,0.75973,0.02856
3.19,0.76103,0.02272
3.195,0.76231,0.01257
3.2,0.76356,-0.00153
3.205,0.76477,-0.01313
3.21,0.76594,-0.02202
3.215,0.76707,-0.02344
3.22,0.76816,-0.02337
3.225,0.7692,-0.02687
3.23,0.77021,-0.02829
3.235,0.77119,-0.02337
3.24,0.77215,-0.01354
3.245,0.77311,-0.00123
3.25,0.77408,0.0073
3.255,0.77507,0.0096
3.26,0.77609,0.00951
3.265,0.77715,0.00885
3.27,0.77825,0.00754
3.275,0.77941,-0.00051
3.28,0.78062,-0.01265
3.285,0.78188,-0.0268
3.29,0.78318,-0.03672
3.295,0.78451,-0.03928
3.3,0.78587,-0.03431
3.305,0.78726,-0.02394
3.31,0.78866,-0.01193
3.315,0.79006,-0.00763
3.32,0.79146,-0.00926
3.325,0.79285,-0.01323
3.33,0.79421,-0.01445
3.335,0.79553,-0.01549
3.34,0.7968,-0.0198
3.345,0.79803,-0.02138
3.35,0.7992,-0.02554
3.355,0.80032,-0.0275
3.36,0.8014,-0.03245
3.365,0.80245,-0.03436
3.37,0.80349,-0.02753
3.375,0.80453,-0.01607
3.38,0.80559,-0.0017
3.385,0.80667,0.00412
3.39,0.80779,0.00566
3.395,0.80896,0.00263
3.4,0.81018,0.0013
3.405,0.81143,0.00008
3.41,0.81273,0.00217
3.415,0.81404,-0.00143
3.42,0.81538,-0.01124
3.425,0.81672,-0.02115
3.43,0.81806,-0.02605
3.435,0.8194,-0.03206
3.44,0.82072,-0.03487
3.445,0.82204,-0.02825
3.45,0.82334,-0.02075
3.455,0.82462,-0.02241
3.46,0.82587,-0.02849
3.465,0.82709,-0.03409
3.47,0.82826,-0.03827
3.475,0.8294,-0.03906
3.48,0.83049,-0.03353
3.485,0.83154,-0.03443
3.49,0.83255,-0.03825
3.495,0.83353,-0.03676
3.5,0.8345,-0.03303
3.505,0.83547,-0.02349
3.51,0.83644,-0.01683
3.515,0.83745,-0.01331
3.52,0.83849,-0.00974
3.525,0.83957,-0.00712
3.53,0.84071,-0.00914
3.535,0.8419,-0.01691
3.54,0.84314,-0.01905
3.545,0.84443,-0.0198
3.55,0.84576,-0.01952
3.555,0.84713,-0.02742
3.56,0.84852,-0.03972
3.565,0.84992,-0.04739
3.57,0.85132,-0.05268
3.575,0.85273,-0.05554
3.58,0.85411,-0.05549
3.585,0.85548,-0.05183
3.59,0.8568,-0.04596
3.595,0.85808,-0.03899
3.6,0.85931,-0.03519
3.605,0.86048,-0.03604
3.61,0.86161,-0.0369
3.615,0.8627,-0.03704
3.62,0.86375,-0.0348
3.625,0.86479,-0.03495
3.63,0.86582,-0.03215
3.635,0.86687,-0.0275
3.64,0.86795,-0.01863
3.645,0.86906,-0.0057
3.65,0.87022,0.00701
3.655,0.87142,0.02007
3.66,0.87267,0.02704
3.665,0.87396,0.02
3.67,0.87528,0.00783
3.675,0.87662,-0.00077
3.68,0.87797,-0.00531
3.685,0.87933,-0.00156
3.69,0.88068,0.00325
3.695,0.88203,0.00219
3.7,0.88336,0.00103
3.705,0.88468,-0.00123
3.71,0.88598,-0.00507
3.715,0.88725,-0.00782
3.72,0.88849,-0.00987
3.725,0.88969,-0.0147
3.73,0.89084,-0.01362
3.735,0.89194,-0.01037
3.74,0.893,-0.00657
3.745,0.89401,-0.00165
3.75,0.89499,-0.00529
3.755,0.89594,-0.00986
3.76,0.89689,-0.01741
3.765,0.89785,-0.01966
3.77,0.89882,-0.02141
3.775,0.89982,-0.02458
3.78,0.90087,-0.02659
3.785,0.90196,-0.02512
3.79,0.9031,-0.02733
3.795,0.90429,-0.03627
3.8,0.90553,-0.04393
3.805,0.90682,-0.05102
3.81,0.90814,-0.04919
3.815,0.90949,-0.0434
3.82,0.91086,-0.03846
3.825,0.91225,-0.03922
3.83,0.91364,-0.03795
3.835,0.91503,-0.03623
3.84,0.9164,-0.03657
3.845,0.91775,-0.03069
3.85,0.91906,-0.0235
3.855,0.92033,-0.02444
3.86,0.92156,-0.03366
3.865,0.92273,-0.04057
3.87,0.92386,-0.04676
3.875,0.92495,-0.05123
3.88,0.92602,-0.04996
3.885,0.92707,-0.0456
3.89,0.92812,-0.03964
3.895,0.92919,-0.04122
3.9,0.93028,-0.04414
3.905,0.93141,-0.05068
3.91,0.93259,-0.06038
3.915,0.93381,-0.07046
3.92,0.93507,-0.07545
3.925,0.93638,-0.07212
3.93,0.93771,-0.06672
3.935,0.93905,-0.06078
3.94,0.94041,-0.04939
3.945,0.94177,-0.04032
3.95,0.94312,-0.03414
3.955,0.94446,-0.02894
3.96,0.94579,-0.0232
3.965,0.9471,-0.01513
3.97,0.94839,-0.00558
3.975,0.94965,-0.00572
3.98,0.95087,-0.01209
3.985,0.95205,-0.02247
3.99,0.95319,-0.02898
3.995,0.95428,-0.0367
4,0.95533,-0.04357
4.005,0.95633,-0.04472
4.01,0.95731,-0.04019
4.015,0.95827,-0.03986
4.02,0.95923,-0.04579
4.025,0.9602,-0.04748
4.03,0.96119,-0.04919
4.035,0.96221,-0.04756
4.04,0.96328,-0.04401
4.045,0.96439,-0.04252
4.05,0.96555,-0.04054
4.055,0.96676,-0.03616
4.06,0.96802,-0.02698
4.065,0.96931,-0.0251
4.07,0.97063,-0.02546
4.075,0.97198,-0.02768
4.08,0.97334,-0.02713
4.085,0.97471,-0.02697
4.09,0.97608,-0.03168
4.095,0.97745,-0.037
4.1,0.97879,-0.03666
4.105,0.98011,-0.03806
4.11,0.98139,-0.04033
4.115,0.98264,-0.04371
4.12,0.98384,-0.04893
4.125,0.98499,-0.04777
4.13,0.98611,-0.04339
4.135,0.98719,-0.04407
4.14,0.98825,-0.04839
4.145,0.98931,-0.05176
4.15,0.99038,-0.05265
4.155,0.99146,-0.0568
4.16,0.99257,-0.06333
4.165,0.99372,-0.0701
4.17,0.99492,-0.07328
4.175,0.99615,-0.06582
4.18,0.99743,-0.05718
4.185,0.99874,-0.04984
4.19,1.00007,-0.04441
4.195,1.00141,-0.03112
4.2,1.00276,-0.02221
4.205,1.00411,-0.0184
4.21,1.00545,-0.01746
4.215,1.00679,-0.01361
4.22,1.00811,-0.01231
4.225,1.00941,-0.01007
4.23,1.01068,-0.00935
4.235,1.01193,-0.01491
4.24,1.01313,-0.02213
4.245,1.0143,-0.02779
4.25,1.01541,-0.03116
4.255,1.01649,-0.0373
4.26,1.01752,-0.03851
4.265,1.01852,-0.03248
4.27,1.01949,-0.01764
4.275,1.02046,-0.002
4.28,1.02142,0.00184
4.285,1.0224,0.00353
4.29,1.0234,-0.00355
4.295,1.02444,-0.00887
4.3,1.02552,-0.01703
4.305,1.02665,-0.02255
4.31,1.02784,-0.03038
4.315,1.02907,-0.03686
4.32,1.03035,-0.03459
4.325,1.03167,-0.02889
4.33,1.03302,-0.02312
4.335,1.03438,-0.0252
4.34,1.03576,-0.03415
4.345,1.03715,-0.04481
4.35,1.03853,-0.04418
4.355,1.0399,-0.03464
4.36,1.04124,-0.03071
4.365,1.04255,-0.02876
4.37,1.04382,-0.02844
4.375,1.04504,-0.02156
4.38,1.04622,-0.01782
4.385,1.04735,-0.01702
4.39,1.04844,-0.01959
4.395,1.0495,-0.02321
4.4,1.05054,-0.02192
4.405,1.05158,-0.02849
4.41,1.05264,-0.03538
4.415,1.05372,-0.04376
4.42,1.05484,-0.04623
4.425,1.056,-0.04487
4.43,1.05721,-0.04341
