Time,Extension,Load
0.0,0.0,-0.02877
0.005,0.0,-0.02005
0.01,0.0,-0.01356
0.015,0.0,-0.00838
0.02,2e-05,0.00136
0.025,6e-05,6e-05
0.03,0.00014,-0.00362
0.035,0.00027,-0.00451
0.04,0.00044,-0.00615
0.045,0.00066,-0.01086
0.05,0.00092,-0.01574
0.055,0.00124,-0.01959
0.06,0.00162,-0.02149
0.065,0.00208,-0.02115
0.07,0.00264,-0.01619
0.075,0.00332,-0.01191
0.08,0.00413,-0.00764
0.085,0.00509,0.0034
0.09,0.00618,0.01565
0.095,0.00742,0.03016
0.1,0.00877,0.03944
0.105,0.01024,0.04529
0.11,0.01178,0.04424
0.115,0.01338,0.03541
0.12,0.01503,0.0253
0.125,0.01671,0.0143
0.13,0.01841,0.00458
0.135,0.02014,-0.00452
0.14,0.02188,-0.00768
0.145,0.02364,-0.01506
0.15,0.02542,-0.02097
0.155,0.02719,-0.02196
0.16,0.02897,-0.02131
0.165,0.03073,-0.01871
0.17,0.03246,-0.02251
0.175,0.03417,-0.02484
0.18,0.03584,-0.02871
0.185,0.03747,-0.03249
0.19,0.03904,-0.03325
0.195,0.04054,-0.03675
0.2,0.04198,-0.04519
0.205,0.04334,-0.05578
0.21,0.04463,-0.05735
0.215,0.04584,-0.05415
0.22,0.04698,-0.05026
0.225,0.04807,-0.05432
0.23,0.04913,-0.05535
0.235,0.05016,-0.05369
0.24,0.05119,-0.04947
0.245,0.05223,-0.04208
0.25,0.0533,-0.03729
0.255,0.0544,-0.035
0.26,0.05555,-0.03329
0.265,0.05674,-0.03397
0.27,0.05797,-0.03791
0.275,0.05925,-0.03597
0.28,0.06057,-0.03436
0.285,0.06192,-0.03659
0.29,0.0633,-0.03795
0.295,0.0647,-0.03914
0.3,0.06611,-0.03207
0.305,0.06751,-0.02741
0.31,0.06891,-0.02807
0.315,0.07028,-0.02719
0.32,0.07161,-0.03356
0.325,0.0729,-0.0453
0.33,0.07414,-0.05319
0.335,0.07532,-0.05897
0.34,0.07646,-0.06038
0.345,0.07756,-0.0534
0.35,0.07863,-0.04499
0.355,0.07969,-0.02868
0.36,0.08075,-0.01758
0.365,0.08182,-0.00828
0.37,0.08293,-0.00075
0.375,0.08407,0.0052
0.38,0.08527,0.01246
0.385,0.08651,0.01918
0.39,0.08779,0.02129
0.395,0.08911,0.02051
0.4,0.09046,0.01732
0.405,0.09182,0.0116
0.41,0.09319,0.00367
0.415,0.09455,-0.00212
0.42,0.09591,1e-05
0.425,0.09724,-0.00165
0.43,0.09856,-0.00973
0.435,0.09984,-0.01656
0.44,0.1011,-0.02107
0.445,0.10232,-0.01912
