Time,Extension,Load
0.0,0.0,-0.00385
0.005,0.0,-0.00558
0.01,0.0,-0.01037
0.015,0.0,-0.01654
0.02,2e-05,-0.0263
0.025,6e-05,-0.03305
0.03,0.00014,-0.03651
0.035,0.00026,-0.03287
0.04,0.00043,-0.02785
0.045,0.00064,-0.03375
0.05,0.0009,-0.03767
0.055,0.0012,-0.03493
0.06,0.00157,-0.03462
0.065,0.002,-0.03513
0.07,0.00252,-0.02884
0.075,0.00314,-0.01388
0.08,0.00388,-0.00236
0.085,0.00475,0.00559
0.09,0.00575,0.01362
0.095,0.0069,0.02556
0.1,0.00819,0.02777
0.105,0.00963,0.02539
0.11,0.0112,0.02576
0.115,0.01289,0.02809
0.12,0.01467,0.02449
0.125,0.01651,0.01668
0.13,0.01838,0.01138
0.135,0.02024,0.00379
0.14,0.02208,-0.00877
0.145,0.02388,-0.02401
0.15,0.02564,-0.0311
0.155,0.02737,-0.03211
0.16,0.02906,-0.02676
0.165,0.03073,-0.01798
0.17,0.03238,-0.01173
0.175,0.03401,-0.00895
0.18,0.03562,-0.01273
0.185,0.03721,-0.01189
0.19,0.03877,-0.00876
0.195,0.04031,-0.00968
0.2,0.04181,-0.01143
0.205,0.04328,-0.01245
0.21,0.04472,-0.00973
0.215,0.04612,-0.01387
0.22,0.04748,-0.01693
0.225,0.04879,-0.0163
0.23,0.05005,-0.01229
0.235,0.05126,-0.00522
0.24,0.0524,-0.00115
0.245,0.0535,-0.00044
0.25,0.05455,-0.00367
0.255,0.05558,-0.00565
0.26,0.05658,-0.00479
0.265,0.05758,-0.00147
0.27,0.05859,-2e-05
0.275,0.05963,0.00518
0.28,0.06069,0.00293
0.285,0.0618,-0.0048
0.29,0.06295,-0.01046
0.295,0.06415,-0.01051
0.3,0.0654,-0.01403
0.305,0.06669,-0.02381
0.31,0.06802,-0.02999
0.315,0.06938,-0.03111
0.32,0.07076,-0.02238
0.325,0.07216,-0.01115
0.33,0.07356,-0.00276
0.335,0.07497,0.00365
0.34,0.07636,0.01133
0.345,0.07772,0.01403
0.35,0.07904,0.01316
0.355,0.08032,0.0146
0.36,0.08155,0.01494
0.365,0.08272,0.00948
0.37,0.08384,0.0004
0.375,0.08492,-0.00179
0.38,0.08597,-0.00498
0.385,0.08701,-0.00895
0.39,0.08805,-0.00834
0.395,0.0891,-0.0062
0.4,0.09019,-0.00308
0.405,0.09131,-0.00613
0.41,0.09248,-0.00611
0.415,0.0937,-0.00551
0.42,0.09496,-0.00578
0.425,0.09627,-0.01044
0.43,0.0976,-0.01602
0.435,0.09895,-0.01592
0.44,0.10031,-0.0171
0.445,0.10167,-0.0198
0.45,0.10302,-0.01798
0.455,0.10437,-0.01364
0.46,0.1057,-0.01534
0.465,0.107,-0.01649
0.47,0.10828,-0.01666
0.475,0.10953,-0.01583
0.48,0.11074,-0.01306
0.485,0.1119,-0.01229
0.49,0.11302,-0.02005
0.495,0.11409,-0.02708
0.5,0.11511,-0.02933
0.505,0.1161,-0.03299
0.51,0.11707,-0.03685
0.515,0.11802,-0.04363
0.52,0.11897,-0.04939
0.525,0.11993,-0.05064
0.53,0.12092,-0.05088
0.535,0.12195,-0.04825
0.54,0.12303,-0.04269
0.545,0.12416,-0.03527
0.55,0.12534,-0.02625
0.555,0.12658,-0.02315
0.56,0.12786,-0.0237
0.565,0.12918,-0.02276
0.57,0.13053,-0.02078
0.575,0.13191,-0.01958
0.58,0.13331,-0.02138
0.585,0.13472,-0.02627
0.59,0.13613,-0.03137
0.595,0.13753,-0.03615
0.6,0.13891,-0.03797
0.605,0.14025,-0.04496
0.61,0.14155,-0.05251
0.615,0.1428,-0.0605
0.62,0.144,-0.06314
0.625,0.14515,-0.0666
0.63,0.14625,-0.07019
0.635,0.14732,-0.07129
0.64,0.14837,-0.06758
0.645,0.14941,-0.05905
0.65,0.15047,-0.05072
0.655,0.15154,-0.04411
0.66,0.15266,-0.04211
0.665,0.15381,-0.03668
0.67,0.15501,-0.02719
0.675,0.15625,-0.01777
0.68,0.15753,-0.01077
0.685,0.15883,-0.00504
0.69,0.16016,-0.00032
0.695,0.1615,0.00077
0.7,0.16284,0.00111
0.705,0.16418,-0.00405
0.71,0.16551,-0.01746
0.715,0.16682,-0.03769
0.72,0.16812,-0.0508
0.725,0.1694,-0.06382
0.73,0.17066,-0.06269
0.735,0.17189,-0.04489
0.74,0.17308,-0.02212
0.745,0.17424,-0.00473
0.75,0.17536,0.00067
0.755,0.17643,0.00311
0.76,0.17746,0.00153
0.765,0.17846,-0.00194
0.77,0.17944,-0.00683
0.775,0.1804,-0.01413
0.78,0.18137,-0.02546
0.785,0.18236,-0.03146
0.79,0.18338,-0.02854
0.795,0.18444,-0.01996
0.8,0.18554,-0.00988
0.805,0.1867,0.00307
0.81,0.18791,0.01856
0.815,0.18917,0.0335
0.82,0.19048,0.0383
0.825,0.19182,0.03397
0.83,0.19319,0.02567
0.835,0.19458,0.01643
0.84,0.19597,0.00273
0.845,0.19737,-0.01212
0.85,0.19875,-0.02351
0.855,0.20012,-0.03048
0.86,0.20146,-0.03168
0.865,0.20276,-0.02616
0.87,0.20401,-0.01894
0.875,0.20521,-0.01023
0.88,0.20636,-0.0042
0.885,0.20747,-0.00683
0.89,0.20855,-0.0064
0.895,0.2096,-0.01038
0.9,0.21064,-0.01987
0.905,0.21169,-0.02929
0.91,0.21276,-0.03572
0.915,0.21386,-0.03946
0.92,0.21501,-0.04192
0.925,0.2162,-0.04009
0.93,0.21743,-0.03728
0.935,0.21871,-0.03949
0.94,0.22003,-0.04101
0.945,0.22137,-0.03746
0.95,0.22273,-0.03295
0.955,0.22409,-0.0325
0.96,0.22545,-0.03683
0.965,0.2268,-0.04178
0.97,0.22814,-0.04612
0.975,0.22946,-0.05131
