Time,Extension,Load
0.0,0.0,0.00627
0.02,1e-05,-0.00825
0.04,0.00022,0.02178
0.06,0.0008,0.07366
0.08,0.00205,0.03879
0.1,0.00444,0.0107
0.12,0.00775,0.02389
0.14,0.01118,-0.00623
0.16,0.01443,-0.01349
0.18,0.01766,-0.00384
0.2,0.02082,0.03076
0.22,0.02363,0.02525
0.24,0.02597,0.01593
0.26,0.02823,-0.00376
0.28,0.03076,0.02015
0.3,0.03347,0.03342
0.32,0.03613,0.02433
0.34,0.03859,0.04491
0.36,0.04069,0.0427
0.38,0.04263,0.04849
0.4,0.04479,0.04396
0.42,0.0473,0.02151
0.44,0.05003,-0.0069
0.46,0.05273,-0.01675
0.48,0.05512,-0.01747
0.5,0.05724,0.02989
0.52,0.05945,0.03952
0.54,0.06199,0.04177
0.56,0.06467,0.07066
0.58,0.0673,0.06667
0.6,0.06973,0.05898
0.62,0.07181,0.01274
0.64,0.07374,0.01322
0.66,0.07592,0.01773
0.68,0.07847,0.04228
0.7,0.08121,0.02116
0.72,0.08388,0.02291
0.74,0.08623,0.01389
0.76,0.08835,0.00143
0.78,0.0906,-0.00521
0.8,0.09317,0.00522
0.82,0.09586,0.01395
0.84,0.09847,0.0295
0.86,0.10087,0.02794
0.88,0.10293,0.03081
0.9,0.1049,0.0218
0.92,0.10712,0.04096
0.94,0.10971,0.03502
0.96,0.11246,0.04407
0.98,0.11511,0.01734
1.0,0.11742,0.00462
1.02,0.11952,0.02012
1.04,0.12179,0.03636
1.06,0.12438,0.04807
1.08,0.12707,0.04248
1.1,0.1297,0.02608
1.12,0.13209,0.01472
1.14,0.13414,0.01097
1.16,0.13614,0.01503
1.18,0.13842,0.03384
1.2,0.14103,0.04107
1.22,0.14375,0.01671
1.24,0.14634,0.02122
1.26,0.14858,0.029
1.28,0.15067,0.02975
1.3,0.15297,0.05
1.32,0.15561,0.03554
1.34,0.15833,-0.01102
1.36,0.16092,0.00764
1.38,0.16323,0.03677
1.4,0.16522,0.0493
1.42,0.1672,0.04154
1.44,0.16952,0.04689
1.46,0.17219,0.05314
1.48,0.17497,0.02816
1.5,0.17758,0.02729
1.52,0.17985,0.02149
1.54,0.18196,-0.00542
1.56,0.18426,0.00421
1.58,0.18684,-0.00321
1.6,0.18952,0.0039
1.62,0.19211,0.03102
1.64,0.19443,0.02142
1.66,0.19645,0.04014
1.68,0.19849,0.06241
1.7,0.20085,0.05837
1.72,0.20351,0.02172
1.74,0.20626,0.00824
1.76,0.20882,0.00987
1.78,0.21103,0.04161
1.8,0.21313,0.06361
1.82,0.21548,0.07416
1.84,0.21811,0.03469
1.86,0.22079,0.01538
1.88,0.22337,0.03137
1.9,0.22565,0.0321
1.92,0.22762,0.00709
1.94,0.22965,-0.00227
1.96,0.23203,0.01573
1.98,0.23472,0.02743
2.0,0.23748,0.07431
2.02,0.24002,0.06433
2.04,0.24221,0.04426
2.06,0.24433,0.03503
2.08,0.24672,0.02957
2.1,0.24934,0.01361
2.12,0.25199,0.01434
2.14,0.2545,0.01095
2.16,0.25673,0.03382
2.18,0.2587,0.04381
2.2,0.26077,0.06025
2.22,0.2632,0.02849
2.24,0.26592,0.03658
2.26,0.26867,0.06644
2.28,0.27119,0.06312
2.3,0.27337,0.03259
2.32,0.27551,0.0378
2.34,0.27791,0.04434
2.36,0.28054,0.05927
2.38,0.28317,0.06721
2.4,0.28566,0.064
2.42,0.28786,0.04054
2.44,0.28984,0.07355
2.46,0.29195,0.05449
2.48,0.29443,0.01134
2.5,0.2972,-0.01292
2.52,0.29999,0.01106
2.54,0.30247,0.05425
2.56,0.30459,0.07484
2.58,0.30669,0.06695
2.6,0.3091,0.05258
2.62,0.31172,0.04289
2.64,0.31436,0.05583
2.66,0.31686,0.05256
2.68,0.31907,0.04472
2.7,0.32107,0.04487
2.72,0.32321,0.04028
2.74,0.3257,0.03137
2.76,0.32841,0.0514
2.78,0.33111,0.0455
2.8,0.33355,0.0425
2.82,0.3357,0.02677
2.84,0.3379,0.00579
2.86,0.3404,-0.00085
2.88,0.34308,0.03637
2.9,0.34571,0.05136
2.92,0.34814,0.03067
2.94,0.35026,-0.00475
2.96,0.35221,-0.00581
2.98,0.35438,0.01747
3.0,0.35691,0.06579
3.02,0.35968,0.05065
3.04,0.36244,0.02294
3.06,0.36487,0.03752
3.08,0.36699,0.07461
3.1,0.36918,0.07761
3.12,0.37169,0.04422
3.14,0.37435,0.06085
3.16,0.37692,0.02462
3.18,0.37929,0.03919
3.2,0.38136,0.06808
3.22,0.38332,0.07222
3.24,0.38552,0.04268
3.26,0.38812,0.02547
3.28,0.39093,0.02861
3.3,0.39367,0.00694
3.32,0.39606,0.02656
3.34,0.39813,0.03587
3.36,0.40031,0.05234
3.38,0.40279,0.06316
3.4,0.40541,0.0628
3.42,0.408,0.01254
3.44,0.41041,0.03815
3.46,0.41253,0.03856
3.48,0.41454,0.02398
3.5,0.41678,0.00884
3.52,0.41936,0.01434
3.54,0.42213,0.02498
3.56,0.42479,0.04759
3.58,0.42709,0.08516
3.6,0.42913,0.09056
3.62,0.43135,0.0605
3.64,0.43395,0.03091
3.66,0.43668,0.02004
3.68,0.43931,0.04443
3.7,0.44168,0.06113
3.72,0.44373,0.06416
3.74,0.4457,0.05356
3.76,0.44793,0.05703
3.78,0.45052,0.01187
3.8,0.45328,0.03302
3.82,0.45597,0.06873
3.84,0.45831,0.04799
3.86,0.46042,0.02226
3.88,0.46272,0.02995
3.9,0.46533,0.03114
3.92,0.46802,0.0351
3.94,0.47056,0.02065
3.96,0.47283,0.02149
3.98,0.47483,0.0515
4.0,0.47681,0.05028
4.02,0.47911,0.0706
4.04,0.48176,0.05311
4.06,0.48458,0.03464
4.08,0.48724,0.06484
4.1,0.48951,0.09189
4.12,0.4916,0.06669
4.14,0.49391,0.06166
4.16,0.49653,0.05037
4.18,0.4992,0.04409
4.2,0.50174,0.04414
4.22,0.50404,0.05524
4.24,0.50605,0.07454
4.26,0.50805,0.07099
4.28,0.51036,0.0592
4.3,0.51304,0.03398
4.32,0.51587,0.03268
4.34,0.51852,0.02655
4.36,0.52076,0.04375
4.38,0.52284,0.05798
4.4,0.52517,0.05197
4.42,0.52777,0.05178
4.44,0.53043,0.04309
4.46,0.53297,0.04743
4.48,0.53525,0.07407
4.5,0.53725,0.08222
4.52,0.53928,0.07342
4.54,0.54161,0.07106
4.56,0.54428,0.04318
4.58,0.54705,0.04723
4.6,0.54962,0.03881
4.62,0.55181,0.04452
4.64,0.55391,0.05746
4.66,0.55629,0.06033
4.68,0.55897,0.03338
4.7,0.56168,0.03289
4.72,0.56422,-0.00433
4.74,0.56642,0.01956
4.76,0.56835,0.05008
4.78,0.57035,0.05176
4.8,0.57271,0.05786
4.82,0.5754,0.05251
4.84,0.57822,0.08258
4.86,0.58082,0.07593
4.88,0.58303,0.06426
4.9,0.58515,0.06912
4.92,0.58755,0.08582
4.94,0.59018,0.10631
4.96,0.59281,0.10673
4.98,0.59528,0.08871
