Time,Extension,Load
0.0,0.0,0.00392
0.02,1e-05,0.02404
0.04,0.00021,0.023
0.06,0.0008,0.00388
0.08,0.00195,-0.01296
0.1,0.00393,0.00639
0.12,0.00668,0.01862
0.14,0.01012,-0.01665
0.16,0.01398,-0.00066
0.18,0.0177,0.02566
0.2,0.02077,0.01706
0.22,0.02334,0.01561
0.24,0.02587,0.01296
0.26,0.0285,-0.01449
0.28,0.03115,0.01085
0.3,0.03367,-0.01439
0.32,0.03588,0.01145
0.34,0.03788,0.00224
0.36,0.04004,-0.00332
0.38,0.04256,-0.0128
0.4,0.04529,-0.00678
0.42,0.04797,0.00427
0.44,0.05035,0.00602
0.46,0.05245,-0.01922
0.48,0.05463,-0.03421
0.5,0.05714,-0.00614
0.52,0.05982,-0.01128
0.54,0.06248,-0.00576
0.56,0.06494,0.02325
0.58,0.06704,0.0381
0.6,0.06899,0.05254
0.62,0.07117,0.04494
0.64,0.07373,0.02346
0.66,0.07648,0.0095
0.68,0.07918,-0.02285
0.7,0.08157,-0.01798
0.72,0.08369,-0.01952
0.74,0.0859,0.02087
0.76,0.08841,-0.00051
0.78,0.09105,0.00085
0.8,0.09365,-0.01526
0.82,0.09606,-0.01264
0.84,0.09815,-0.01929
0.86,0.10012,-0.05437
0.88,0.10235,-0.01785
0.9,0.10495,0.01628
0.92,0.10771,0.01646
0.94,0.11039,0.00412
0.96,0.11275,-0.0496
0.98,0.11487,-0.0087
1.0,0.11713,0.01401
1.02,0.11966,-0.01597
1.04,0.12227,-0.01076
1.06,0.1248,0.00579
1.08,0.12715,-0.00077
1.1,0.12922,-0.01132
1.12,0.13125,0.01292
1.14,0.13354,0.00282
1.16,0.13619,-0.02258
1.18,0.13901,-0.01944
1.2,0.14169,-0.01918
1.22,0.14398,-0.00522
1.24,0.14605,-0.00902
1.26,0.14828,-0.01119
1.28,0.15081,-0.00114
1.3,0.15345,-0.01331
1.32,0.15603,-0.00357
1.34,0.1584,-0.04044
1.36,0.16047,-0.03203
1.38,0.16247,-0.01568
1.4,0.16477,-0.05732
1.42,0.16741,-0.06946
1.44,0.17017,-0.04817
1.46,0.17278,-0.02294
1.48,0.17507,-0.01885
1.5,0.1772,0.00344
1.52,0.17953,-0.04092
1.54,0.18214,-0.04266
1.56,0.18482,-0.01586
1.58,0.18738,-0.00589
1.6,0.18966,-0.03351
1.62,0.19166,-0.03615
1.64,0.19366,0.01417
1.66,0.19599,0.03195
1.68,0.19867,0.01027
1.7,0.20148,-0.01702
1.72,0.20412,-0.02361
1.74,0.20637,-0.02457
1.76,0.20848,-0.01813
1.78,0.21082,-0.00432
1.8,0.21342,-0.005
1.82,0.21605,-0.02765
1.84,0.21853,-0.02833
1.86,0.22075,-0.00924
1.88,0.22273,-0.00595
1.9,0.22476,-0.02498
1.92,0.22716,-0.04164
1.94,0.22988,-0.02841
1.96,0.23269,-0.02145
1.98,0.2353,0.00759
2.0,0.23752,0.007
2.02,0.23962,0.00687
2.04,0.24195,-0.01734
2.06,0.24453,-0.01994
2.08,0.24714,0.00613
2.1,0.24965,0.01507
2.12,0.25191,-0.02664
2.14,0.25393,-0.04384
2.16,0.25602,-0.03955
2.18,0.25844,-0.01418
2.2,0.26114,-0.0477
2.22,0.2639,-0.06198
2.24,0.2664,-0.05252
2.26,0.26853,-0.0137
2.28,0.27061,-0.01625
2.3,0.273,-0.01128
2.32,0.27569,-0.01407
2.34,0.2784,-0.02413
2.36,0.28095,-0.03941
2.38,0.28317,-0.04781
2.4,0.28514,-0.03704
2.42,0.28719,-0.0247
2.44,0.28959,-0.01745
2.46,0.29227,-0.01234
2.48,0.29502,-0.03197
2.5,0.29756,-0.04486
2.52,0.29976,-0.01087
2.54,0.30192,-0.01033
2.56,0.3044,-0.01455
2.58,0.30708,-0.02338
2.6,0.30972,-0.04363
2.62,0.31216,-0.03983
2.64,0.31429,-0.04034
2.66,0.31623,-0.0034
