Time,Extension,Load
0.0,0.0,-0.01147
0.005,0.0,-0.0059
0.01,0.0,-0.00077
0.015,0.0,0.00401
0.02,2e-05,0.01179
0.025,8e-05,0.0176
0.03,0.00018,0.01485
0.035,0.00033,0.00483
0.04,0.00052,0.00103
0.045,0.00076,0.00084
0.05,0.00106,0.00105
0.055,0.00141,0.00618
0.06,0.00185,0.01623
0.065,0.00239,0.03316
0.07,0.00305,0.04671
0.075,0.00383,0.05394
0.08,0.00475,0.05486
0.085,0.00581,0.05321
0.09,0.007,0.05017
0.095,0.00832,0.04528
0.1,0.00976,0.04136
0.105,0.01131,0.03448
0.11,0.01295,0.02824
0.115,0.01467,0.02616
0.12,0.01642,0.02772
0.125,0.01819,0.02052
0.13,0.01994,0.00703
0.135,0.02166,-0.00301
0.14,0.02332,-0.00736
0.145,0.02493,-0.00886
0.15,0.02648,-0.01097
0.155,0.02799,-0.01407
0.16,0.02947,-0.01271
0.165,0.03092,-0.0111
0.17,0.03237,-0.00796
0.175,0.03382,-0.00766
0.18,0.03527,-0.00357
0.185,0.03674,-0.00043
0.19,0.03821,0.00592
0.195,0.03969,0.01167
0.2,0.04118,0.01436
0.205,0.04267,0.01523
0.21,0.04415,0.01714
0.215,0.04561,0.02376
0.22,0.04703,0.02723
0.225,0.0484,0.02754
0.23,0.04973,0.01946
0.235,0.05099,0.01285
0.24,0.0522,0.00336
0.245,0.05336,-0.00291
0.25,0.05448,-0.00825
0.255,0.05557,-0.01224
0.26,0.05665,-0.01204
0.265,0.05775,-0.00984
0.27,0.05886,-0.00225
0.275,0.06001,0.00981
0.28,0.0612,0.02093
0.285,0.06243,0.02408
0.29,0.0637,0.02005
0.295,0.06501,0.01399
0.3,0.06634,0.00431
0.305,0.0677,-0.0021
0.31,0.06906,-0.00659
0.315,0.07041,-0.00582
0.32,0.07176,-0.0025
0.325,0.07309,0.00434
0.33,0.0744,0.00996
0.335,0.07569,0.01107
0.34,0.07696,0.01125
0.345,0.07819,0.0098
0.35,0.07939,0.00391
0.355,0.08055,-0.00566
0.36,0.08166,-0.01058
0.365,0.08273,-0.01192
0.37,0.08376,-0.01112
0.375,0.08476,-0.00817
0.38,0.08573,0.00182
0.385,0.0867,0.01171
0.39,0.08766,0.02031
0.395,0.08864,0.03306
0.4,0.08964,0.04206
0.405,0.09068,0.05232
0.41,0.09176,0.05876
0.415,0.0929,0.05889
0.42,0.09408,0.06052
0.425,0.09532,0.06421
0.43,0.0966,0.06186
0.435,0.09792,0.05571
0.44,0.09928,0.05526
0.445,0.10066,0.05636
0.45,0.10206,0.05522
0.455,0.10347,0.05275
0.46,0.10488,0.05267
0.465,0.10629,0.04844
0.47,0.10766,0.04618
0.475,0.10901,0.05202
0.48,0.11031,0.05355
0.485,0.11155,0.06029
0.49,0.11274,0.0661
0.495,0.11387,0.07025
0.5,0.11496,0.06801
0.505,0.11602,0.05645
0.51,0.11706,0.04754
0.515,0.11809,0.03688
0.52,0.11914,0.03993
0.525,0.12021,0.04789
0.53,0.12131,0.05706
0.535,0.12246,0.06522
0.54,0.12366,0.07041
0.545,0.1249,0.07779
0.55,0.12619,0.0774
0.555,0.1275,0.0808
0.56,0.12884,0.08283
0.565,0.1302,0.08594
0.57,0.13156,0.08692
0.575,0.13291,0.08311
0.58,0.13425,0.07721
0.585,0.13559,0.06906
0.59,0.1369,0.06412
0.595,0.13819,0.06429
0.6,0.13945,0.06816
0.605,0.14068,0.07158
0.61,0.14188,0.07636
