Time,Extension,Load
0.0,0.0,0.02935
0.005,0.0,0.01962
0.01,0.0,0.01026
0.015,0.0,-0.00135
0.02,1e-05,-0.0101
0.025,6e-05,-0.01642
0.03,0.00013,-0.01785
0.035,0.00026,-0.01889
0.04,0.00042,-0.01781
0.045,0.00064,-0.0148
0.05,0.00089,-0.01157
0.055,0.0012,-0.00376
0.06,0.00156,0.0039
0.065,0.002,0.01189
0.07,0.00252,0.01875
0.075,0.00316,0.03056
0.08,0.00391,0.04257
0.085,0.00479,0.05137
0.09,0.0058,0.05661
0.095,0.00695,0.0587
0.1,0.00824,0.05602
0.105,0.00967,0.04701
0.11,0.01123,0.03384
0.115,0.01291,0.01883
0.12,0.01468,0.00905
0.125,0.01652,0.00107
0.13,0.0184,-0.00454
0.135,0.02027,-0.00592
0.14,0.02213,-0.00776
0.145,0.02395,-0.00831
0.15,0.02572,-0.00045
0.155,0.02745,0.00548
0.16,0.02914,0.00743
0.165,0.0308,0.00562
0.17,0.03244,0.0057
0.175,0.03406,0.00347
0.18,0.03566,0.00342
0.185,0.03725,0.00664
0.19,0.03882,0.00793
0.195,0.04037,0.01315
0.2,0.04189,0.02484
0.205,0.04338,0.02901
0.21,0.04484,0.03114
0.215,0.04626,0.03277
0.22,0.04764,0.03205
0.225,0.04896,0.02787
0.23,0.05023,0.0206
0.235,0.05145,0.01351
0.24,0.0526,0.00648
0.245,0.0537,-0.00122
0.25,0.05475,-0.00781
0.255,0.05576,-0.01243
0.26,0.05674,-0.01087
0.265,0.05772,-1e-05
0.27,0.05869,0.00856
0.275,0.05969,0.01796
0.28,0.06071,0.02471
0.285,0.06177,0.03226
0.29,0.06288,0.03211
0.295,0.06405,0.03599
0.3,0.06526,0.04188
0.305,0.06652,0.04292
0.31,0.06782,0.04953
0.315,0.06915,0.05107
0.32,0.07052,0.0465
0.325,0.07191,0.04053
0.33,0.07331,0.03713
0.335,0.07472,0.03411
0.34,0.07613,0.02703
0.345,0.07753,0.01751
0.35,0.07889,0.01566
0.355,0.08022,0.0154
0.36,0.08151,0.00886
0.365,0.08274,0.00573
0.37,0.08392,0.00557
0.375,0.08504,0.0063
0.38,0.08613,0.00694
0.385,0.08719,0.00965
0.39,0.08824,0.01392
0.395,0.08928,0.02414
0.4,0.09035,0.03846
0.405,0.09144,0.0399
0.41,0.09257,0.04037
0.415,0.09374,0.04156
0.42,0.09495,0.03996
0.425,0.0962,0.04019
0.43,0.09749,0.03999
0.435,0.0988,0.04243
0.44,0.10012,0.04481
0.445,0.10146,0.04829
0.45,0.10279,0.04845
0.455,0.10413,0.05085
0.46,0.10545,0.05026
0.465,0.10676,0.04484
