Time,Extension,Load
0.0,0.0,0.04044
0.005,0.0,0.03489
0.01,0.0,0.0297
0.015,0.0,0.02335
0.02,2e-05,0.01857
0.025,7e-05,0.02
0.03,0.00015,0.02583
0.035,0.00029,0.03247
0.04,0.00047,0.03541
0.045,0.0007,0.03719
0.05,0.00098,0.03403
0.055,0.00132,0.02955
0.06,0.00174,0.02695
0.065,0.00224,0.02392
0.07,0.00285,0.019
0.075,0.00358,0.01788
0.08,0.00445,0.01955
0.085,0.00546,0.02107
0.09,0.0066,0.02549
0.095,0.00787,0.02578
0.1,0.00925,0.0283
0.105,0.01072,0.02428
0.11,0.01226,0.02457
0.115,0.01384,0.03252
0.12,0.01547,0.03871
0.125,0.01712,0.03932
0.13,0.0188,0.03519
0.135,0.0205,0.03733
0.14,0.02223,0.0384
0.145,0.02398,0.03576
0.15,0.02575,0.02839
0.155,0.02752,0.01825
0.16,0.0293,0.0152
0.165,0.03106,0.01638
0.17,0.03281,0.01634
0.175,0.03452,0.01452
0.18,0.0362,0.01634
0.185,0.03784,0.0182
0.19,0.03942,0.0191
0.195,0.04093,0.01569
0.2,0.04237,0.01309
0.205,0.04374,0.01295
0.21,0.04502,0.00753
0.215,0.04622,0.00104
0.22,0.04735,-0.00658
0.225,0.04842,-0.00683
0.23,0.04945,-0.00104
0.235,0.05046,0.00708
0.24,0.05147,0.01342
0.245,0.05248,0.01464
0.25,0.05353,0.01782
0.255,0.05461,0.01839
0.26,0.05574,0.01912
0.265,0.05692,0.02222
0.27,0.05814,0.02296
0.275,0.05941,0.02594
0.28,0.06072,0.03496
0.285,0.06207,0.04849
0.29,0.06344,0.0614
0.295,0.06482,0.06934
0.3,0.06621,0.07271
0.305,0.0676,0.07636
0.31,0.06898,0.07886
0.315,0.07033,0.07998
0.32,0.07164,0.07805
0.325,0.07291,0.06982
0.33,0.07414,0.05986
0.335,0.07531,0.0532
0.34,0.07644,0.04867
0.345,0.07753,0.05156
0.35,0.07859,0.05972
0.355,0.07964,0.06462
0.36,0.08069,0.06552
0.365,0.08175,0.07074
0.37,0.08283,0.07303
0.375,0.08395,0.07193
0.38,0.0851,0.06351
0.385,0.0863,0.05177
0.39,0.08754,0.04402
0.395,0.08881,0.04548
0.4,0.09011,0.04804
0.405,0.09143,0.04658
0.41,0.09275,0.04973
0.415,0.09408,0.04901
0.42,0.0954,0.04368
0.425,0.09672,0.04005
0.43,0.09802,0.03897
0.435,0.09932,0.04421
0.44,0.10059,0.04285
0.445,0.10184,0.04356
0.45,0.10306,0.0541
0.455,0.10425,0.06653
0.46,0.1054,0.07785
0.465,0.10651,0.08356
0.47,0.10757,0.08518
0.475,0.1086,0.07877
0.48,0.1096,0.07614
0.485,0.11058,0.07313
0.49,0.11155,0.07751
0.495,0.11253,0.08117
0.5,0.11353,0.0831
0.505,0.11456,0.08191
0.51,0.11563,0.07537
0.515,0.11675,0.07525
0.52,0.11792,0.07678
0.525,0.11915,0.08342
0.53,0.12041,0.09293
0.535,0.12172,0.09966
0.54,0.12306,0.09937
0.545,0.12443,0.09324
0.55,0.12581,0.08482
0.555,0.12721,0.07625
0.56,0.1286,0.06705
0.565,0.12999,0.05819
0.57,0.13137,0.05575
0.575,0.13271,0.05481
0.58,0.13403,0.05364
0.585,0.1353,0.05443
0.59,0.13652,0.05441
0.595,0.1377,0.05589
0.6,0.13883,0.05974
0.605,0.13992,0.0669
0.61,0.14099,0.06796
0.615,0.14205,0.06339
0.62,0.14311,0.0603
0.625,0.14419,0.06554
0.63,0.1453,0.07287
0.635,0.14645,0.07474
0.64,0.14764,0.07549
0.645,0.14888,0.07368
0.65,0.15016,0.07515
0.655,0.15147,0.08109
0.66,0.1528,0.0879
0.665,0.15415,0.10075
0.67,0.1555,0.11146
0.675,0.15684,0.11934
0.68,0.15817,0.11967
0.685,0.15949,0.11958
0.69,0.1608,0.11802
0.695,0.16208,0.11471
0.7,0.16334,0.112
0.705,0.16457,0.10975
0.71,0.16576,0.10958
0.715,0.16692,0.10898
0.72,0.16804,0.11087
0.725,0.16912,0.10911
0.73,0.17016,0.10079
0.735,0.17117,0.09399
0.74,0.17215,0.08364
0.745,0.17313,0.07228
0.75,0.17411,0.06195
0.755,0.1751,0.05153
0.76,0.17613,0.04671
0.765,0.17719,0.04623
0.77,0.17829,0.04621
0.775,0.17945,0.05335
0.78,0.18065,0.05486
0.785,0.1819,0.0547
0.79,0.1832,0.0528
0.795,0.18454,0.0518
0.8,0.1859,0.05408
0.805,0.1873,0.06137
0.81,0.1887,0.06894
0.815,0.19011,0.07634
0.82,0.19152,0.08404
0.825,0.19292,0.09854
0.83,0.19428,0.10386
0.835,0.19562,0.11139
0.84,0.1969,0.11411
0.845,0.19813,0.11518
0.85,0.19931,0.11566
0.855,0.20044,0.11479
0.86,0.20152,0.117
0.865,0.20257,0.1154
0.87,0.2036,0.11433
0.875,0.20463,0.10901
0.88,0.20567,0.10326
0.885,0.20673,0.10175
0.89,0.20783,0.10029
0.895,0.20898,0.10069
0.9,0.21016,0.09952
0.905,0.21139,0.0987
0.91,0.21266,0.09378
0.915,0.21396,0.09023
0.92,0.21527,0.08848
0.925,0.2166,0.09193
0.93,0.21792,0.0915
0.935,0.21924,0.0901
0.94,0.22056,0.08883
0.945,0.22186,0.0859
0.95,0.22315,0.08279
0.955,0.22442,0.07863
0.96,0.22568,0.0763
0.965,0.22691,0.07376
0.97,0.22811,0.07166
0.975,0.22927,0.06731
0.98,0.2304,0.06316
0.985,0.23148,0.06578
0.99,0.23253,0.07012
0.995,0.23355,0.07716
1.0,0.23454,0.08756
1.005,0.23553,0.09472
1.01,0.23652,0.10648
1.015,0.23753,0.1177
1.02,0.23856,0.13118
1.025,0.23963,0.13348
1.03,0.24074,0.1299
1.035,0.24191,0.12828
1.04,0.24312,0.1299
1.045,0.24437,0.129
1.05,0.24567,0.12688
1.055,0.247,0.12937
1.06,0.24835,0.1341
1.065,0.24972,0.13822
1.07,0.2511,0.13911
1.075,0.25249,0.13236
1.08,0.25388,0.12197
1.085,0.25525,0.11864
1.09,0.2566,0.11766
1.095,0.25791,0.11847
1.1,0.25919,0.12084
1.105,0.26041,0.12129
1.11,0.26159,0.11761
1.115,0.26272,0.10899
1.12,0.26382,0.09984
1.125,0.26489,0.09298
1.13,0.26594,0.08845
1.135,0.26699,0.0887
1.14,0.26806,0.09481
1.145,0.26915,0.10308
1.15,0.27028,0.11072
1.155,0.27145,0.12
1.16,0.27267,0.12411
1.165,0.27393,0.12464
1.17,0.27522,0.12377
1.175,0.27654,0.12084
1.18,0.27788,0.12397
1.185,0.27923,0.12425
1.19,0.28057,0.12666
1.195,0.28191,0.12843
1.2,0.28324,0.12692
1.205,0.28455,0.11918
1.21,0.28584,0.10962
1.215,0.28711,0.10593
1.22,0.28835,0.10441
1.225,0.28955,0.11046
1.23,0.29071,0.11254
1.235,0.29182,0.11191
1.24,0.29289,0.1103
1.245,0.29393,0.10367
1.25,0.29492,0.10213
1.255,0.29589,0.10475
1.26,0.29685,0.10561
1.265,0.29781,0.10553
1.27,0.29878,0.10957
1.275,0.29978,0.10978
1.28,0.30081,0.10767
1.285,0.30189,0.0983
1.29,0.30302,0.09194
1.295,0.30421,0.09181
1.3,0.30545,0.09338
1.305,0.30673,0.09776
1.31,0.30806,0.09969
1.315,0.30943,0.09809
1.32,0.31082,0.09839
1.325,0.31223,0.09412
1.33,0.31365,0.09368
1.335,0.31507,0.09083
1.34,0.31648,0.08274
1.345,0.31787,0.07282
1.35,0.31923,0.06684
1.355,0.32054,0.06106
1.36,0.3218,0.05806
1.365,0.32301,0.05315
1.37,0.32416,0.04253
1.375,0.32527,0.03542
1.38,0.32634,0.02834
1.385,0.3274,0.02528
1.39,0.32844,0.02834
1.395,0.32949,0.02782
1.4,0.33056,0.02317
1.405,0.33166,0.0205
1.41,0.3328,0.02454
1.415,0.33399,0.03115
1.42,0.33522,0.03735
1.425,0.33649,0.03832
1.43,0.33778,0.03721
1.435,0.33911,0.03145
1.44,0.34044,0.03038
1.445,0.34178,0.03078
1.45,0.34312,0.03052
1.455,0.34445,0.03254
1.46,0.34576,0.04105
1.465,0.34706,0.04492
1.47,0.34833,0.04596
1.475,0.34958,0.0494
1.48,0.35079,0.0574
1.485,0.35197,0.0668
1.49,0.3531,0.07331
1.495,0.35419,0.07178
1.5,0.35524,0.06915
1.505,0.35625,0.06665
1.51,0.35723,0.06633
1.515,0.35819,0.06653
1.52,0.35914,0.06818
1.525,0.3601,0.0691
1.53,0.36108,0.06715
1.535,0.36209,0.06651
1.54,0.36314,0.06888
1.545,0.36425,0.06775
1.55,0.3654,0.0624
1.555,0.36661,0.05131
1.56,0.36787,0.03982
1.565,0.36917,0.03681
1.57,0.37052,0.04448
1.575,0.37189,0.05063
1.58,0.37329,0.05329
1.585,0.37471,0.05432
1.59,0.37613,0.05963
1.595,0.37755,0.05807
1.6,0.37896,0.05241
1.605,0.38034,0.0495
1.61,0.38168,0.04827
1.615,0.38298,0.04881
1.62,0.38422,0.04503
1.625,0.3854,0.04042
1.63,0.38654,0.03741
1.635,0.38762,0.03793
1.64,0.38867,0.0458
1.645,0.38971,0.05389
1.65,0.39073,0.06213
1.655,0.39177,0.06985
1.66,0.39284,0.07347
1.665,0.39394,0.07575
1.67,0.39508,0.07803
1.675,0.39626,0.08101
1.68,0.39749,0.08411
1.685,0.39874,0.0862
1.69,0.40003,0.08604
1.695,0.40134,0.08979
1.7,0.40267,0.08656
1.705,0.40399,0.07903
1.71,0.40532,0.07329
1.715,0.40664,0.0683
1.72,0.40795,0.06571
1.725,0.40924,0.06407
1.73,0.41052,0.07077
1.735,0.41177,0.07415
1.74,0.41299,0.08062
1.745,0.41418,0.08187
1.75,0.41533,0.07763
1.755,0.41643,0.07942
1.76,0.4175,0.07919
1.765,0.41852,0.0796
1.77,0.41952,0.08172
1.775,0.42051,0.08303
1.78,0.42148,0.08081
1.785,0.42247,0.07934
1.79,0.42347,0.07971
1.795,0.42451,0.08318
1.8,0.42559,0.08912
1.805,0.42671,0.09307
1.81,0.42788,0.09788
1.815,0.4291,0.09879
1.82,0.43036,0.08956
1.825,0.43167,0.07616
1.83,0.433,0.06566
1.835,0.43437,0.06145
1.84,0.43575,0.0573
1.845,0.43715,0.05508
1.85,0.43855,0.05589
1.855,0.43994,0.0575
1.86,0.44131,0.05381
1.865,0.44265,0.05183
1.87,0.44394,0.05254
1.875,0.44519,0.04757
1.88,0.44638,0.04946
1.885,0.44752,0.05533
1.89,0.44862,0.06005
1.895,0.44968,0.06463
1.9,0.45071,0.07185
1.905,0.45174,0.08598
1.91,0.45276,0.09501
1.915,0.45381,0.10334
1.92,0.4549,0.11088
1.925,0.45602,0.11349
1.93,0.45719,0.10936
1.935,0.45841,0.10604
1.94,0.45968,0.10939
1.945,0.46099,0.1131
1.95,0.46234,0.11223
1.955,0.4637,0.10778
1.96,0.46507,0.10085
1.965,0.46644,0.09222
1.97,0.4678,0.08776
1.975,0.46915,0.08507
1.98,0.47049,0.07983
1.985,0.4718,0.07121
1.99,0.47308,0.05897
1.995,0.47433,0.04857
2.0,0.47554,0.04214
2.005,0.47671,0.0443
2.01,0.47784,0.04613
2.015,0.47892,0.04873
2.02,0.47996,0.05347
2.025,0.48096,0.06109
2.03,0.48194,0.06643
2.035,0.4829,0.06579
2.04,0.48387,0.06754
2.045,0.48484,0.06521
2.05,0.48584,0.06348
2.055,0.48687,0.06414
2.06,0.48795,0.06663
2.065,0.48907,0.07377
2.07,0.49024,0.07952
2.075,0.49145,0.08442
2.08,0.49271,0.08679
2.085,0.49402,0.08941
2.09,0.49535,0.08782
2.095,0.49671,0.08438
2.1,0.49809,0.08113
2.105,0.49949,0.07454
2.11,0.50089,0.07385
2.115,0.50228,0.07572
2.12,0.50366,0.07272
2.125,0.50501,0.06627
2.13,0.50632,0.05909
2.135,0.50758,0.05671
2.14,0.50879,0.05774
2.145,0.50996,0.06532
2.15,0.51107,0.07144
2.155,0.51215,0.07529
2.16,0.51321,0.08044
2.165,0.51426,0.08481
2.17,0.51532,0.08633
2.175,0.5164,0.08777
2.18,0.51752,0.08795
2.185,0.51868,0.08823
2.19,0.51988,0.08706
2.195,0.52113,0.08583
2.2,0.52241,0.08688
2.205,0.52373,0.08854
2.21,0.52506,0.08978
2.215,0.52641,0.09024
2.22,0.52775,0.08908
2.225,0.52908,0.08925
2.23,0.5304,0.08698
2.235,0.53171,0.08505
2.24,0.53299,0.08575
2.245,0.53425,0.08854
2.25,0.53548,0.09463
2.255,0.53668,0.10002
2.26,0.53784,0.10287
2.265,0.53897,0.10133
2.27,0.54006,0.09627
2.275,0.5411,0.09143
2.28,0.54211,0.08902
2.285,0.54309,0.08846
2.29,0.54406,0.08781
2.295,0.54502,0.08502
2.3,0.54599,0.08022
2.305,0.54698,0.07204
2.31,0.548,0.06504
2.315,0.54907,0.05942
2.32,0.55018,0.05674
2.325,0.55134,0.05752
2.33,0.55255,0.0647
2.335,0.55381,0.0723
2.34,0.55512,0.0708
2.345,0.55646,0.06658
2.35,0.55784,0.0617
2.355,0.55923,0.05451
2.36,0.56064,0.05306
2.365,0.56206,0.05821
2.37,0.56347,0.0666
2.375,0.56487,0.07623
2.38,0.56624,0.08451
