Time,Extension,Load
0.0,0.0,-0.02311
0.005,0.0,-0.02008
0.01,0.0,-0.02287
0.015,0.0,-0.02319
0.02,2e-05,-0.02167
0.025,6e-05,-0.01974
0.03,0.00015,-0.01529
0.035,0.00028,-0.00923
0.04,0.00045,-0.00337
0.045,0.00067,0.00299
0.05,0.00094,0.01358
0.055,0.00126,0.02526
0.06,0.00165,0.03609
0.065,0.00212,0.0379
0.07,0.0027,0.03985
0.075,0.00339,0.04279
0.08,0.00419,0.04387
0.085,0.00511,0.04088
0.09,0.00615,0.03526
0.095,0.00729,0.03452
0.1,0.00853,0.03382
0.105,0.00985,0.03235
0.11,0.01126,0.03245
0.115,0.01274,0.03131
0.12,0.01429,0.03103
0.125,0.01592,0.03231
0.13,0.01761,0.02837
0.135,0.01936,0.02823
0.14,0.02117,0.03402
0.145,0.02301,0.04169
0.15,0.02489,0.04839
0.155,0.02679,0.05091
0.16,0.02868,0.04738
0.165,0.03056,0.04672
0.17,0.03239,0.04488
0.175,0.03416,0.04277
0.18,0.03585,0.02831
0.185,0.03745,0.00758
0.19,0.03895,-0.01006
0.195,0.04036,-0.01908
0.2,0.04169,-0.02311
0.205,0.04297,-0.02992
0.21,0.0442,-0.03532
0.215,0.04541,-0.03793
0.22,0.04663,-0.04172
0.225,0.04785,-0.03737
0.23,0.04911,-0.02615
0.235,0.05038,-0.01341
0.24,0.05169,0.00081
0.245,0.05301,0.012
0.25,0.05435,0.01767
0.255,0.05569,0.02032
0.26,0.05703,0.01269
0.265,0.05837,-0.00114
0.27,0.0597,-0.00976
0.275,0.06101,-0.00735
0.28,0.0623,-0.00306
0.285,0.06358,0.00321
0.29,0.06482,0.01475
0.295,0.06603,0.02343
0.3,0.0672,0.0341
0.305,0.06833,0.04548
0.31,0.06942,0.05097
0.315,0.07047,0.04717
0.32,0.07148,0.03686
0.325,0.07246,0.02349
0.33,0.07344,0.00768
0.335,0.07441,-0.00412
0.34,0.0754,-0.01299
0.345,0.07642,-0.0179
0.35,0.07747,-0.01942
