Time,Extension,Load
0.0,0.0,-0.00554
0.005,0.0,-0.01836
0.01,1e-05,-0.03139
0.015,2e-05,-0.03525
0.02,5e-05,-0.03032
0.025,0.0001,-0.02493
0.03,0.0002,-0.01445
0.035,0.00037,-0.00067
0.04,0.00063,0.00739
0.045,0.00102,0.01365
0.05,0.00154,0.01759
0.055,0.00223,0.02539
0.06,0.00308,0.03141
0.065,0.00409,0.03554
0.07,0.00526,0.03479
0.075,0.00654,0.02577
0.08,0.00792,0.01758
0.085,0.00936,0.00419
0.09,0.01084,-0.00857
0.095,0.01233,-0.01038
0.1,0.01382,-0.00606
0.105,0.0153,-0.00226
0.11,0.01677,0.00221
0.115,0.01824,-1e-05
0.12,0.01971,-0.00258
0.125,0.02119,-0.003
0.13,0.02267,0.00155
0.135,0.02417,0.00303
0.14,0.02569,-0.00315
0.145,0.02721,-0.00959
0.15,0.02875,-0.00907
0.155,0.03029,-0.00938
0.16,0.03183,-0.01208
0.165,0.03335,-0.01787
0.17,0.03485,-0.02667
0.175,0.0363,-0.03486
0.18,0.03771,-0.03651
0.185,0.03905,-0.04015
0.19,0.04032,-0.0338
0.195,0.04153,-0.01928
0.2,0.04268,-0.01042
0.205,0.04379,-0.00176
0.21,0.04487,0.00712
0.215,0.04594,0.01475
0.22,0.04702,0.022
0.225,0.04811,0.02931
0.23,0.04924,0.03375
0.235,0.05041,0.03298
0.24,0.05163,0.03188
0.245,0.05289,0.03184
0.25,0.05419,0.03149
0.255,0.05552,0.02519
0.26,0.05686,0.02075
0.265,0.05822,0.01792
0.27,0.05958,0.01573
0.275,0.06093,0.00929
0.28,0.06227,0.00437
0.285,0.0636,0.00537
0.29,0.0649,0.00467
0.295,0.06619,0.00763
0.3,0.06744,0.01734
0.305,0.06865,0.02124
0.31,0.06983,0.01547
0.315,0.07096,0.0083
0.32,0.07204,0.00707
0.325,0.07309,0.00999
0.33,0.0741,0.01635
0.335,0.07509,0.01887
0.34,0.07606,0.02223
0.345,0.07703,0.01731
0.35,0.078,0.0041
0.355,0.07901,-0.00244
0.36,0.08004,-0.00529
0.365,0.08111,-0.0038
0.37,0.08223,-0.0023
0.375,0.08339,-0.00103
0.38,0.08461,-0.00263
